abgeschlossen in 2.714812191327413 Minuten
389.Platz: 35 mit 0.220883173553719
390.Platz: 3351 mit 0.22077922077922085
391.Platz: 122 mit 0.22064571477171468
392.Platz: 778 mit 0.21555192753317887
393.Platz: 51 mit 0.2147849693473558
394.Platz: 556 mit 0.21388549944858704
395.Platz: 371 mit 0.21387936943111718
396.Platz: 1461 mit 0.21320985543383097
397.Platz: 3364 mit 0.21285714285714274
398.Platz: 836 mit 0.21250000000000002
399.Platz: 4338 mit 0.21171171171171166
400.Platz: 1019 mit 0.21143676330041405
401.Platz: 970 mit 0.21078692996501225
402.Platz: 2638 mit 0.21008020415603346
403.Platz: 131 mit 0.210034538053534
404.Platz: 620 mit 0.21000993521446676
405.Platz: 3123 mit 0.20937499999999998
406.Platz: 1863 mit 0.20870725200097018
407.Platz: 1286 mit 0.20763447079236563
408.Platz: 2435 mit 0.20699708454810506
409.Platz: 19 mit 0.2064945667373309
410.Platz: 186 mit 0.20643241594751205
411.Platz: 606 mit 0.2050143582946765
412.Platz: 1316 mit 0.2032520325203251
413.Platz: 380 mit 0.2029786353831151
414.Platz: 1112 mit 0.20066052227342546
415.Platz: 702 mit 0.20008932359706122
416.Platz: 4603 mit 0.20000000000000007
417.Platz: 4600 mit 0.20000000000000007
418.Platz: 4478 mit 0.20000000000000007
419.Platz: 3106 mit 0.20000000000000007
420.Platz: 3105 mit 0.20000000000000007
421.Platz: 1952 mit 0.20000000000000007
422.Platz: 1819 mit 0.20000000000000007
423.Platz: 1144 mit 0.20000000000000007
424.Platz: 1098 mit 0.19855967078189296
425.Platz: 1804 mit 0.1976426331378217
426.Platz: 1488 mit 0.19747265182949825
427.Platz: 663 mit 0.19659982563208378
428.Platz: 1447 mit 0.1951977401129944
429.Platz: 258 mit 0.1947854505217379
430.Platz: 3157 mit 0.19464760638297862
431.Platz: 3959 mit 0.19458220018130445
432.Platz: 1509 mit 0.19444444444444442
433.Platz: 235 mit 0.1936775290440954
434.Platz: 1011 mit 0.19266152470377818
435.Platz: 4169 mit 0.1923076923076923
436.Platz: 1809 mit 0.1923076923076923
437.Platz: 255 mit 0.19207575141675237
438.Platz: 123 mit 0.1916534729833962
439.Platz: 17 mit 0.19056535229919724
440.Platz: 71 mit 0.1894365796804821
441.Platz: 3805 mit 0.18871252204585542
442.Platz: 3082 mit 0.1875
443.Platz: 2413 mit 0.1875
444.Platz: 2252 mit 0.1875
445.Platz: 179 mit 0.1875
446.Platz: 178 mit 0.1875
447.Platz: 411 mit 0.18689618042054268
448.Platz: 3050 mit 0.18658913080144024
449.Platz: 1530 mit 0.1863005149009207
450.Platz: 242 mit 0.1862284820031298
451.Platz: 1406 mit 0.18571428571428572
452.Platz: 3659 mit 0.1847826086956521
453.Platz: 3408 mit 0.1847826086956521
454.Platz: 913 mit 0.1847826086956521
455.Platz: 1875 mit 0.184374220719847
456.Platz: 3090 mit 0.18377326798983706
457.Platz: 4441 mit 0.18367346938775508
458.Platz: 369 mit 0.18135238237714113
459.Platz: 558 mit 0.18031511379109122
460.Platz: 1269 mit 0.18027923211169294
461.Platz: 948 mit 0.18018018018018012
462.Platz: 4448 mit 0.17948717948717952
463.Platz: 4444 mit 0.17948717948717952
464.Platz: 4207 mit 0.17948717948717952
465.Platz: 3799 mit 0.17948717948717952
466.Platz: 3703 mit 0.17948717948717952
467.Platz: 3541 mit 0.17948717948717952
468.Platz: 3406 mit 0.17948717948717952
469.Platz: 3363 mit 0.17948717948717952
470.Platz: 3231 mit 0.17948717948717952
471.Platz: 3221 mit 0.17948717948717952
472.Platz: 3069 mit 0.17948717948717952
473.Platz: 2994 mit 0.17948717948717952
474.Platz: 2993 mit 0.17948717948717952
475.Platz: 2992 mit 0.17948717948717952
476.Platz: 2756 mit 0.17948717948717952
477.Platz: 2717 mit 0.17948717948717952
478.Platz: 2711 mit 0.17948717948717952
479.Platz: 2679 mit 0.17948717948717952
480.Platz: 2377 mit 0.17948717948717952
481.Platz: 2229 mit 0.17948717948717952
482.Platz: 1662 mit 0.17948717948717952
483.Platz: 1554 mit 0.17948717948717952
484.Platz: 1532 mit 0.17948717948717952
485.Platz: 1495 mit 0.17948717948717952
486.Platz: 1371 mit 0.17948717948717952
487.Platz: 1061 mit 0.17948717948717952
488.Platz: 1060 mit 0.17948717948717952
489.Platz: 912 mit 0.17948717948717952
490.Platz: 847 mit 0.17948717948717952
491.Platz: 517 mit 0.17948717948717952
492.Platz: 511 mit 0.17948717948717952
493.Platz: 808 mit 0.17922173953230436
494.Platz: 2669 mit 0.17814207650273228
495.Platz: 1224 mit 0.177746409446349
496.Platz: 2710 mit 0.17714285714285716
497.Platz: 1513 mit 0.17714285714285716
498.Platz: 50 mit 0.17699810633196733
499.Platz: 244 mit 0.17690665833723773
500.Platz: 468 mit 0.1767045454545455
501.Platz: 2342 mit 0.17361111111111105
502.Platz: 1803 mit 0.17333333333333323
503.Platz: 854 mit 0.17210266135531893
504.Platz: 1469 mit 0.17198564361237756
505.Platz: 483 mit 0.17189504373177844
506.Platz: 2039 mit 0.17086834733893563
507.Platz: 1184 mit 0.16998039564814993
508.Platz: 807 mit 0.16923076923076918
509.Platz: 413 mit 0.1688311688311689
510.Platz: 1404 mit 0.1683060807358201
511.Platz: 297 mit 0.16691273954441366
512.Platz: 4505 mit 0.16666666666666674
513.Platz: 3237 mit 0.16666666666666674
514.Platz: 2698 mit 0.16666666666666674
515.Platz: 2677 mit 0.16666666666666674
516.Platz: 1569 mit 0.16666666666666674
517.Platz: 1281 mit 0.16666666666666674
518.Platz: 1000 mit 0.16666666666666674
519.Platz: 991 mit 0.16666666666666674
520.Platz: 876 mit 0.16666666666666674
521.Platz: 562 mit 0.16666666666666663
522.Platz: 945 mit 0.16617647058823537
523.Platz: 463 mit 0.16557848002089315
524.Platz: 1386 mit 0.1642272388985364
525.Platz: 2245 mit 0.16363636363636358
526.Platz: 2243 mit 0.16363636363636358
527.Platz: 2212 mit 0.16363636363636358
528.Platz: 2815 mit 0.16286149162861485
529.Platz: 59 mit 0.16245039682539697
530.Platz: 419 mit 0.1616855643932983
531.Platz: 160 mit 0.16076404125817778
532.Platz: 361 mit 0.1596796623986957
533.Platz: 285 mit 0.1588526993289665
534.Platz: 1037 mit 0.15834156256291754
535.Platz: 426 mit 0.15740740740740733
536.Platz: 1230 mit 0.1566666666666665
537.Platz: 3618 mit 0.15555555555555556
538.Platz: 1369 mit 0.15555555555555556
539.Platz: 1368 mit 0.15555555555555556
540.Platz: 2613 mit 0.15536848323733576
541.Platz: 3213 mit 0.15364485794928706
542.Platz: 152 mit 0.1534959015929569
543.Platz: 1430 mit 0.14972193256864796
544.Platz: 1244 mit 0.14930555555555558
545.Platz: 1215 mit 0.14930555555555558
546.Platz: 1195 mit 0.14930555555555558
547.Platz: 740 mit 0.14930555555555558
548.Platz: 2347 mit 0.14838709677419348
549.Platz: 226 mit 0.14822918437241195
550.Platz: 237 mit 0.1480519480519481
551.Platz: 787 mit 0.1475149063241864
552.Platz: 266 mit 0.14655172413793105
553.Platz: 2750 mit 0.1462447239023541
554.Platz: 1053 mit 0.14611508883585256
555.Platz: 298 mit 0.14526630376774474
556.Platz: 2001 mit 0.1451018061476328
557.Platz: 4547 mit 0.14473684210526316
558.Platz: 4544 mit 0.14473684210526316
559.Platz: 4518 mit 0.14473684210526316
560.Platz: 4495 mit 0.14473684210526316
561.Platz: 4389 mit 0.14473684210526316
562.Platz: 4324 mit 0.14473684210526316
563.Platz: 4323 mit 0.14473684210526316
564.Platz: 4297 mit 0.14473684210526316
565.Platz: 4267 mit 0.14473684210526316
566.Platz: 4202 mit 0.14473684210526316
567.Platz: 4201 mit 0.14473684210526316
568.Platz: 4152 mit 0.14473684210526316
569.Platz: 3679 mit 0.14473684210526316
570.Platz: 3656 mit 0.14473684210526316
571.Platz: 3652 mit 0.14473684210526316
572.Platz: 3570 mit 0.14473684210526316
573.Platz: 3484 mit 0.14473684210526316
574.Platz: 3448 mit 0.14473684210526316
575.Platz: 3434 mit 0.14473684210526316
576.Platz: 2929 mit 0.14473684210526316
577.Platz: 2921 mit 0.14473684210526316
578.Platz: 2809 mit 0.14473684210526316
579.Platz: 2493 mit 0.14473684210526316
580.Platz: 2438 mit 0.14473684210526316
581.Platz: 2285 mit 0.14473684210526316
582.Platz: 2214 mit 0.14473684210526316
583.Platz: 2209 mit 0.14473684210526316
584.Platz: 2153 mit 0.14473684210526316
585.Platz: 2094 mit 0.14473684210526316
586.Platz: 1796 mit 0.14473684210526316
587.Platz: 1697 mit 0.14473684210526316
588.Platz: 1156 mit 0.14473684210526316
589.Platz: 943 mit 0.14473684210526316
590.Platz: 340 mit 0.14473684210526316
591.Platz: 248 mit 0.14473684210526316
592.Platz: 128 mit 0.1433704537888869
593.Platz: 4430 mit 0.1428571428571429
594.Platz: 3021 mit 0.1428571428571429
595.Platz: 2873 mit 0.1428571428571429
596.Platz: 2775 mit 0.1428571428571429
597.Platz: 2195 mit 0.1428571428571429
598.Platz: 4309 mit 0.1428571428571428
599.Platz: 4125 mit 0.1428571428571428
600.Platz: 3992 mit 0.1428571428571428
601.Platz: 3206 mit 0.1428571428571428
602.Platz: 2124 mit 0.142760977630489
603.Platz: 890 mit 0.14212465630794802
604.Platz: 1759 mit 0.1415637860082306
605.Platz: 1979 mit 0.1406743806242533
606.Platz: 1681 mit 0.13888888888888884
607.Platz: 26 mit 0.13888888888888884
608.Platz: 716 mit 0.1385676855895196
609.Platz: 3285 mit 0.1383245697896749
610.Platz: 2578 mit 0.13750000000000007
611.Platz: 1155 mit 0.13749999999999996
612.Platz: 40 mit 0.13749999999999996
613.Platz: 643 mit 0.1370298803944574
614.Platz: 1305 mit 0.13702623906705547
615.Platz: 1938 mit 0.1370200774920748
616.Platz: 484 mit 0.13698272106868015
617.Platz: 1686 mit 0.13678664410504515
618.Platz: 2754 mit 0.13650793650793658
619.Platz: 271 mit 0.1346675591253904
620.Platz: 104 mit 0.1331203739774055
621.Platz: 159 mit 0.1328997768024559
622.Platz: 4173 mit 0.13247863247863245
623.Platz: 4087 mit 0.13247863247863245
624.Platz: 2068 mit 0.13222222222222213
625.Platz: 4166 mit 0.13043478260869568
626.Platz: 3591 mit 0.13043478260869568
627.Platz: 450 mit 0.13043478260869568
628.Platz: 449 mit 0.13043478260869568
629.Platz: 439 mit 0.13043478260869568
630.Platz: 3583 mit 0.12967032967032965
631.Platz: 983 mit 0.12962962962962965
632.Platz: 2784 mit 0.1296171390600097
633.Platz: 3615 mit 0.1294642857142857
634.Platz: 2454 mit 0.12945199391839757
635.Platz: 175 mit 0.12851851851851848
636.Platz: 322 mit 0.12822423478161182
637.Platz: 1519 mit 0.12727272727272732
638.Platz: 770 mit 0.12717391304347825
639.Platz: 103 mit 0.12661498708010344
640.Platz: 63 mit 0.1262741834824216
641.Platz: 757 mit 0.1256666666666667
642.Platz: 2412 mit 0.12530988189526948
643.Platz: 4560 mit 0.125
644.Platz: 4373 mit 0.125
645.Platz: 3762 mit 0.125
646.Platz: 3704 mit 0.125
647.Platz: 3529 mit 0.125
648.Platz: 3524 mit 0.125
649.Platz: 3346 mit 0.125
650.Platz: 3009 mit 0.125
651.Platz: 2945 mit 0.125
652.Platz: 2266 mit 0.125
653.Platz: 1274 mit 0.125
654.Platz: 326 mit 0.125
655.Platz: 329 mit 0.12481870353474489
656.Platz: 1700 mit 0.12480083857442337
657.Platz: 467 mit 0.12455123576432436
658.Platz: 163 mit 0.1245143241983111
659.Platz: 1299 mit 0.12384997755648286
660.Platz: 1457 mit 0.12352941176470589
661.Platz: 1 mit 0.123409669211196
662.Platz: 108 mit 0.12321254974948692
663.Platz: 4599 mit 0.1230769230769232
664.Platz: 4598 mit 0.1230769230769232
665.Platz: 3831 mit 0.1230769230769232
666.Platz: 3777 mit 0.1230769230769232
667.Platz: 3412 mit 0.1230769230769232
668.Platz: 3331 mit 0.1230769230769232
669.Platz: 3041 mit 0.1230769230769232
670.Platz: 2818 mit 0.1230769230769232
671.Platz: 2746 mit 0.1230769230769232
672.Platz: 1499 mit 0.1230769230769232
673.Platz: 408 mit 0.1230769230769232
674.Platz: 402 mit 0.1230769230769232
675.Platz: 922 mit 0.12187735664194488
676.Platz: 1411 mit 0.12090163934426235
677.Platz: 2182 mit 0.11999999999999988
678.Platz: 2309 mit 0.11966878402903802
679.Platz: 3686 mit 0.11904761904761907
680.Platz: 3081 mit 0.11904761904761907
681.Platz: 1007 mit 0.11886178379233936
682.Platz: 3177 mit 0.11788617886178854
683.Platz: 2997 mit 0.11788617886178854
684.Platz: 2225 mit 0.11788617886178854
