232.876, 329.344, 7.22725
223, 1.36424e-12, -1.13687e-13, 1.36424e-12, -1.13687e-13, 0
224, 5.40012e-13, -1.7053e-13, 5.40012e-13, -1.7053e-13, 0
225, -5.68434e-13, 1.7053e-13, -5.68434e-13, 1.7053e-13, 0
226, 0, 0, 0, 0, 0
227, 136052, 135076, 136052, 135076, 132948
228, 0, 0, 0, 0, 0
229, 200.362, 198.139, 200.362, 198.139, 0
230, 1.36424e-12, 0, 1.36424e-12, 0, 0
231, 41064.1, 40511.4, 41064.1, 40511.4, 40509
232, 1.53477e-12, -5.68434e-13, 1.53477e-12, -5.68434e-13, 0
233, 0, 0, 0, 0, 0
234, 3.41061e-12, 2.27374e-12, 3.41061e-12, 2.27374e-12, 0
235, 0, -1.13687e-13, 0, -1.13687e-13, 0
236, 5.11591e-13, 8.52651e-14, 5.11591e-13, 8.52651e-14, 0
237, 0, 0, 0, 0, 0
238, 2771.83, 2392.12, 2771.83, 2392.12, 1773
239, -1.13687e-12, -2.27374e-13, -1.13687e-12, -2.27374e-13, 0
240, -2.04636e-12, -4.54747e-13, -2.04636e-12, -4.54747e-13, 0
241, 6.53699e-13, 3.12639e-13, 6.53699e-13, 3.12639e-13, 0
242, 2.4869e-14, 1.06581e-14, 2.4869e-14, 1.06581e-14, 0
243, 5.22959e-12, -1.13687e-12, 5.22959e-12, -1.13687e-12, 0
244, -1.13687e-12, -4.54747e-13, -1.13687e-12, -4.54747e-13, 0
245, 0, 0, 0, 0, 0
246, 9885, 9885, 9885, 9885, 9885
247, 0, 0, 0, 0, 0
248, 0, 0, 0, 0, 0
249, 0, 0, 0, 0, 0
250, 1.13687e-13, 1.13687e-13, 1.13687e-13, 1.13687e-13, 0
251, 0, 0, 0, 0, 0
252, 1.06581e-14, 0, 1.06581e-14, 0, 0
253, 9.66338e-13, 5.68434e-14, 9.66338e-13, 5.68434e-14, 0
254, 0, 0, 0, 0, 0
255, 0, 0, 0, 0, 0
256, -2.27374e-13, 0, -2.27374e-13, 0, 0
257, -1.81899e-12, -4.54747e-13, -1.81899e-12, -4.54747e-13, 0
258, 0, 0, 0, 0, 0
259, -7.10543e-15, 0, -7.10543e-15, 0, 0
260, 0, 0, 0, 0, 0
261, 4.83169e-13, 1.98952e-13, 4.83169e-13, 1.98952e-13, 0
262, 2.41585e-12, -1.87583e-12, 2.41585e-12, -1.87583e-12, 0
263, 4.26326e-14, 2.27374e-13, 4.26326e-14, 2.27374e-13, 0
264, 1.42109e-14, 0, 1.42109e-14, 0, 0
265, 0, 0, 0, 0, 0
266, 6.82121e-13, 6.82121e-13, 6.82121e-13, 6.82121e-13, 0
267, 1.02318e-12, -2.27374e-13, 1.02318e-12, -2.27374e-13, 0
268, 0, 0, 0, 0, 0
269, 5.11591e-13, 5.68434e-14, 5.11591e-13, 5.68434e-14, 0
270, 1.25056e-12, 0, 1.25056e-12, 0, 0
271, 2.70006e-13, -1.42109e-13, 2.70006e-13, -1.42109e-13, 0
272, 2.27374e-13, -4.54747e-13, 2.27374e-13, -4.54747e-13, 0
273, 0, 0, 0, 0, 0
274, 1.93268e-12, -1.47793e-12, 1.93268e-12, -1.47793e-12, 0
275, 1.08002e-12, 1.13687e-13, 1.08002e-12, 1.13687e-13, 0
276, 1.7053e-13, 2.27374e-13, 1.7053e-13, 2.27374e-13, 0
277, 2.27374e-13, -1.13687e-13, 2.27374e-13, -1.13687e-13, 0
278, -6.82121e-13, -1.13687e-13, -6.82121e-13, -1.13687e-13, 0
279, -3.06954e-12, -1.7053e-12, -3.06954e-12, -1.7053e-12, 0
280, 8.52651e-14, -5.68434e-14, 8.52651e-14, -5.68434e-14, 0
281, 30013.7, 36669.1, 30013.7, 36669.1, 11939
282, -2.27374e-13, 1.13687e-12, -2.27374e-13, 1.13687e-12, 0
283, 0, 0, 0, 0, 0
284, 0, 0, 0, 0, 0
285, -8.52651e-13, -1.02318e-12, -8.52651e-13, -1.02318e-12, 0
286, 0, 0, 0, 0, 0
287, 0, 0, 0, 0, 0
288, 0, 0, 0, 0, 0
289, 89214, 84134.3, 89214, 84134.3, 108022
290, -1.13687e-13, -1.13687e-13, -1.13687e-13, -1.13687e-13, 0
291, 4.54747e-13, -9.09495e-13, 4.54747e-13, -9.09495e-13, 0
292, 4.26326e-14, 0, 4.26326e-14, 0, 0
293, 2.38742e-12, -2.38742e-12, 2.38742e-12, -2.38742e-12, 0
294, 0, 0, 0, 0, 0
295, 2.95586e-12, -9.09495e-13, 2.95586e-12, -9.09495e-13, 0
296, -6.82121e-13, -1.36424e-12, -6.82121e-13, -1.36424e-12, 0
297, 0, 0, 0, 0, 0
298, 4.583e-13, 8.73968e-13, 4.583e-13, 8.73968e-13, 0
299, 51990.9, 54372.8, 51990.9, 54372.8, 58057
300, 8.52651e-14, -1.27898e-13, 8.52651e-14, -1.27898e-13, 0
301, 7.53175e-13, 5.68434e-14, 7.53175e-13, 5.68434e-14, 0
302, 1.13687e-13, -7.95808e-13, 1.13687e-13, -7.95808e-13, 0
303, 0, 0, 0, 0, 0
304, -5.11591e-13, -1.13687e-13, -5.11591e-13, -1.13687e-13, 0
305, -3.18323e-12, 0, -3.18323e-12, 0, 0
306, 7480.21, 11462.1, 7480.21, 11462.1, 29285
307, 1.19371e-12, -3.29692e-12, 1.19371e-12, -3.29692e-12, 0
308, 18705.9, 22194.9, 18705.9, 22194.9, 33704
309, -3.58114e-12, -1.64846e-12, -3.58114e-12, -1.64846e-12, 0
310, -1.13687e-13, -2.55795e-13, -1.13687e-13, -2.55795e-13, 0
311, 2.55795e-13, -2.84217e-13, 2.55795e-13, -2.84217e-13, 0
312, 16999.3, 18521.5, 16999.3, 18521.5, 50314
313, 0, 0, 0, 0, 0
314, 0, 0, 0, 0, 0
315, 0, 0, 0, 0, 0
316, -1.84741e-13, -2.84217e-14, -1.84741e-13, -2.84217e-14, 0
317, 0, 0, 0, 0, 0
318, 5.68434e-13, 1.27898e-13, 5.68434e-13, 1.27898e-13, 0
319, -1.27898e-13, -8.52651e-14, -1.27898e-13, -8.52651e-14, 0
320, 0, 0, 0, 0, 0
321, 0, 0, 0, 0, 0
322, 0, 0, 0, 0, 0
323, -2.27374e-13, 2.27374e-13, -2.27374e-13, 2.27374e-13, 0
324, 0, 0, 0, 0, 0
325, 0, 0, 0, 0, 0
326, 3.69482e-12, -5.68434e-14, 3.69482e-12, -5.68434e-14, 0
327, -2.50111e-12, -1.13687e-12, -2.50111e-12, -1.13687e-12, 0
328, 1.81899e-12, 1.36424e-12, 1.81899e-12, 1.36424e-12, 0
329, -1.59162e-12, 0, -1.59162e-12, 0, 0
330, -3.75167e-12, -1.13687e-12, -3.75167e-12, -1.13687e-12, 0
331, 0, 0, 0, 0, 0
332, 1.95399e-14, 3.55271e-15, 1.95399e-14, 3.55271e-15, 0
333, 0, 0, 0, 0, 0
334, -2.50111e-12, -1.13687e-13, -2.50111e-12, -1.13687e-13, 0
335, -5.11591e-13, 1.7053e-13, -5.11591e-13, 1.7053e-13, 0
336, -3.41061e-13, -1.13687e-13, -3.41061e-13, -1.13687e-13, 0
337, 7.10543e-14, -2.84217e-14, 7.10543e-14, -2.84217e-14, 0
338, 0, 0, 0, 0, 0
339, 3.95239e-14, -8.88178e-16, 3.95239e-14, -8.88178e-16, 0
340, 0, 0, 0, 0, 0
341, -1.13687e-13, -1.13687e-12, -1.13687e-13, -1.13687e-12, 0
342, 116271, 134795, 116271, 134795, 177749
343, -2.50111e-12, -9.09495e-13, -2.50111e-12, -9.09495e-13, 0
344, 1.81899e-12, -9.09495e-13, 1.81899e-12, -9.09495e-13, 0
345, 4.54747e-13, 2.27374e-13, 4.54747e-13, 2.27374e-13, 0
346, 8220.75, 7063.56, 8220.75, 7063.56, 0
347, 0, 0, 0, 0, 0
348, -2.27374e-13, 0, -2.27374e-13, 0, 0
349, 3.86535e-12, 4.3201e-12, 3.86535e-12, 4.3201e-12, 0
350, -1.42109e-13, 1.98952e-13, -1.42109e-13, 1.98952e-13, 0
351, 3.18323e-12, 0, 3.18323e-12, 0, 0
352, -3.18323e-12, 0, -3.18323e-12, 0, 0
353, 0, 0, 0, 0, 0
354, -5.68434e-14, -1.13687e-13, -5.68434e-14, -1.13687e-13, 0
355, 6.82121e-13, -5.68434e-14, 6.82121e-13, -5.68434e-14, 0
356, 1.42109e-13, -5.68434e-14, 1.42109e-13, -5.68434e-14, 0
357, -4.26326e-13, 0, -4.26326e-13, 0, 0
358, -2.95586e-12, 7.95808e-13, -2.95586e-12, 7.95808e-13, 0
359, 2.84217e-13, 5.68434e-14, 2.84217e-13, 5.68434e-14, 0
360, -2.27374e-12, -9.09495e-13, -2.27374e-12, -9.09495e-13, 0
361, 5.91172e-12, -1.13687e-13, 5.91172e-12, -1.13687e-13, 0
362, 1.50635e-12, -5.68434e-14, 1.50635e-12, -5.68434e-14, 0
363, 0, 0, 0, 0, 0
364, 3.55271e-15, 0, 3.55271e-15, 0, 0
365, 0, 0, 0, 0, 0
366, 2.72848e-12, 1.81899e-12, 2.72848e-12, 1.81899e-12, 0
367, 0, 0, 0, 0, 0
368, 0, 0, 0, 0, 0
369, -1.02318e-12, 1.13687e-13, -1.02318e-12, 1.13687e-13, 0
370, 0, 0, 0, 0, 0
371, 3.18323e-12, -4.54747e-13, 3.18323e-12, -4.54747e-13, 0
372, -2.57572e-14, -2.4869e-14, -2.57572e-14, -2.4869e-14, 0
373, 0, 0, 0, 0, 0
374, 0, 0, 0, 0, 0
375, 7.95808e-13, -5.68434e-13, 7.95808e-13, -5.68434e-13, 0
376, 0, 0, 0, 0, 0
377, 0, 0, 0, 0, 0
378, 0, 0, 0, 0, 0
379, -1.36424e-12, 4.54747e-13, -1.36424e-12, 4.54747e-13, 0
380, 0, 0, 0, 0, 0
381, -1.13687e-12, -2.27374e-13, -1.13687e-12, -2.27374e-13, 0
382, 9422.1, 13014, 9422.1, 13014, 58885
383, 7.95808e-13, 4.54747e-13, 7.95808e-13, 4.54747e-13, 0
384, -2.50111e-12, 4.54747e-13, -2.50111e-12, 4.54747e-13, 0
385, 1.25056e-12, 0, 1.25056e-12, 0, 0
386, -9.09495e-13, -6.82121e-13, -9.09495e-13, -6.82121e-13, 0
387, 0, 0, 0, 0, 0
388, 2.37588e-14, 2.22045e-14, 2.37588e-14, 2.22045e-14, 0
389, 1.06581e-14, -2.13163e-14, 1.06581e-14, -2.13163e-14, 0
390, 0, 0, 0, 0, 0
391, 0, 0, 0, 0, 0
392, -5.11591e-13, -2.84217e-13, -5.11591e-13, -2.84217e-13, 0
393, 0, 0, 0, 0, 0
394, -3.41061e-12, -9.09495e-13, -3.41061e-12, -9.09495e-13, 0
395, 2.27374e-12, -4.54747e-13, 2.27374e-12, -4.54747e-13, 0
396, 0, 0, 0, 0, 0
397, 0, 0, 0, 0, 0
398, 0, 0, 0, 0, 0
399, 0, 0, 0, 0, 0
400, 0, 0, 0, 0, 0
401, 0, 0, 0, 0, 0
402, -6.82121e-13, 0, -6.82121e-13, 0, 0
403, -1.59162e-12, -2.27374e-13, -1.59162e-12, -2.27374e-13, 0
404, 0, 0, 0, 0, 0
405, -3.41061e-12, -9.09495e-13, -3.41061e-12, -9.09495e-13, 0
406, -3.69482e-13, 0, -3.69482e-13, 0, 0
407, 2.27374e-13, 0, 2.27374e-13, 0, 0
408, -5.32907e-15, -3.55271e-15, -5.32907e-15, -3.55271e-15, 0
409, 6.82121e-13, -9.09495e-13, 6.82121e-13, -9.09495e-13, 0
410, 1.81899e-12, -9.09495e-13, 1.81899e-12, -9.09495e-13, 0
411, 7.10543e-15, 0, 7.10543e-15, 0, 0
412, 0, 0, 0, 0, 0
413, 2.91323e-13, -1.42109e-14, 2.91323e-13, -1.42109e-14, 0
414, 12744.9, 10032.7, 12744.9, 10032.7, 8086
415, 0, 0, 0, 0, 0
416, 4.54747e-13, 1.7053e-13, 4.54747e-13, 1.7053e-13, 0
417, 3.55271e-15, 0, 3.55271e-15, 0, 0
418, 7.95808e-13, 1.42109e-13, 7.95808e-13, 1.42109e-13, 0
419, 2.72848e-12, 1.13687e-13, 2.72848e-12, 1.13687e-13, 0
420, 0, 0, 0, 0, 0
421, 0, 0, 0, 0, 0
422, 0, 0, 0, 0, 0
423, -5.91172e-12, 0, -5.91172e-12, 0, 0
424, 1.02318e-12, -8.52651e-14, 1.02318e-12, -8.52651e-14, 0
425, 0, 0, 0, 0, 0
426, -5.68434e-13, 5.68434e-14, -5.68434e-13, 5.68434e-14, 0
427, 0, 0, 0, 0, 0
428, -5.68434e-13, 5.68434e-14, -5.68434e-13, 5.68434e-14, 0
429, 0, 0, 0, 0, 0
430, 0, 0, 0, 0, 0
431, -3.52429e-12, -2.27374e-13, -3.52429e-12, -2.27374e-13, 0
432, 0, 0, 0, 0, 0
433, 0, 0, 0, 0, 0
434, 0, 0, 0, 0, 0
435, 2356.81, 1759.62, 2356.81, 1759.62, 0
436, 0, 0, 0, 0, 0
437, 0, 0, 0, 0, 0
438, 0, 0, 0, 0, 0
439, -1.81899e-12, -2.27374e-13, -1.81899e-12, -2.27374e-13, 0
440, 4.26326e-14, 1.42109e-14, 4.26326e-14, 1.42109e-14, 0
441, 279.227, 278, 279.227, 278, 252
442, -7.10543e-13, 1.13687e-13, -7.10543e-13, 1.13687e-13, 0
443, 0, 0, 0, 0, 0
444, 1.36424e-12, 0, 1.36424e-12, 0, 0
445, 2.13163e-14, 0, 2.13163e-14, 0, 0
446, 0, 0, 0, 0, 0
447, 7.7307e-12, -1.36424e-12, 7.7307e-12, -1.36424e-12, 0
448, 3964.99, 3977.83, 3964.99, 3977.83, 4713
449, 2.04636e-12, 2.27374e-13, 2.04636e-12, 2.27374e-13, 0
450, 5.32907e-14, 0, 5.32907e-14, 0, 0
451, 0, 0, 0, 0, 0
452, 5.32907e-14, 0, 5.32907e-14, 0, 0
453, -5.68434e-13, 3.41061e-13, -5.68434e-13, 3.41061e-13, 0
454, 1.81899e-12, 0, 1.81899e-12, 0, 0
455, 0, 0, 0, 0, 0
456, 1.81899e-12, 0, 1.81899e-12, 0, 0
457, 3.69482e-13, 5.68434e-14, 3.69482e-13, 5.68434e-14, 0
458, 1.42109e-14, 0, 1.42109e-14, 0, 0
459, 0, 0, 0, 0, 0
460, -6.82121e-13, -9.09495e-13, -6.82121e-13, -9.09495e-13, 0
461, 0, 0, 0, 0, 0
462, 7.38964e-13, 9.09495e-13, 7.38964e-13, 9.09495e-13, 0
463, -1.81899e-12, -4.54747e-13, -1.81899e-12, -4.54747e-13, 0
464, 0, 0, 0, 0, 0
465, 0, 0, 0, 0, 0
466, 0, 0, 0, 0, 0
467, 0, 0, 0, 0, 0
468, 0, 0, 0, 0, 0
469, 0, 0, 0, 0, 0
470, 0, 0, 0, 0, 0
471, 0, 0, 0, 0, 0
