abgeschlossen in 16.43077247540156 Minuten
172.Platz: 103 mit 0.002916214215014201
173.Platz: 1364 mit 0.0028859770909430704
174.Platz: 1362 mit 0.002878032212509707
175.Platz: 1240 mit 0.0028771587081766192
176.Platz: 183 mit 0.002876036726837561
177.Platz: 365 mit 0.0028752814652628356
178.Platz: 388 mit 0.002864765988033424
179.Platz: 541 mit 0.002864653206222867
180.Platz: 244 mit 0.0028249595805419636
181.Platz: 914 mit 0.002822199936610148
182.Platz: 67 mit 0.002820187130079699
183.Platz: 969 mit 0.002819333524684997
184.Platz: 863 mit 0.00281436969508575
185.Platz: 441 mit 0.002785340939864822
186.Platz: 13 mit 0.0027853337439907033
187.Platz: 869 mit 0.0027767399808197313
188.Platz: 468 mit 0.002769839534631613
189.Platz: 0 mit 0.0027597986312529743
190.Platz: 1399 mit 0.0027551261016770523
191.Platz: 617 mit 0.002739166033845497
192.Platz: 497 mit 0.0027200631976589396
193.Platz: 72 mit 0.002717636115701638
194.Platz: 1878 mit 0.002704040434409527
195.Platz: 703 mit 0.002702112224975295
196.Platz: 641 mit 0.002700876256892637
197.Platz: 1254 mit 0.002700158130250929
198.Platz: 358 mit 0.00268459810422772
199.Platz: 447 mit 0.0026780527850130964
200.Platz: 807 mit 0.0026744692290336936
201.Platz: 356 mit 0.002672793456438338
202.Platz: 1116 mit 0.0026706508566292086
203.Platz: 385 mit 0.002669358135393929
204.Platz: 612 mit 0.0026651757112717833
205.Platz: 1437 mit 0.002662488062870172
206.Platz: 909 mit 0.0026446533306031528
207.Platz: 1587 mit 0.0026419416834689846
208.Platz: 421 mit 0.002641711364709587
209.Platz: 726 mit 0.0026352574225730896
210.Platz: 723 mit 0.0026225561376480577
211.Platz: 161 mit 0.002619431310287079
212.Platz: 366 mit 0.0026193550659467935
213.Platz: 227 mit 0.0026113871032725777
214.Platz: 8 mit 0.0026112709225477593
215.Platz: 362 mit 0.002603771460322979
216.Platz: 1363 mit 0.002599961467339651
217.Platz: 1665 mit 0.0025960287307683627
218.Platz: 384 mit 0.0025932635966838813
219.Platz: 401 mit 0.0025920621406332334
220.Platz: 786 mit 0.00258684129433584
221.Platz: 135 mit 0.0025839898121933214
222.Platz: 493 mit 0.0025836986563706477
223.Platz: 125 mit 0.0025828456328914617
224.Platz: 28 mit 0.002575404581317331
225.Platz: 965 mit 0.00257471704729606
226.Platz: 558 mit 0.0025463835460957096
227.Platz: 369 mit 0.002543975150705702
228.Platz: 862 mit 0.002542742031570344
229.Platz: 455 mit 0.002533149265785517
230.Platz: 1410 mit 0.0025328465264248257
231.Platz: 1650 mit 0.0025307506638476696
232.Platz: 546 mit 0.002524291232825271
233.Platz: 1189 mit 0.0025183052054404964
234.Platz: 467 mit 0.0025101546402422903
235.Platz: 837 mit 0.0024997843875786963
236.Platz: 166 mit 0.002498212187918125
237.Platz: 611 mit 0.002491021132787208
238.Platz: 652 mit 0.002484135918584318
239.Platz: 1350 mit 0.0024789359880627027
240.Platz: 563 mit 0.0024767911955241306
241.Platz: 73 mit 0.0024759081737351085
242.Platz: 537 mit 0.0024729774982036323
243.Platz: 576 mit 0.002469912967461352
244.Platz: 79 mit 0.0024668512384004027
245.Platz: 464 mit 0.00246427471881161
246.Platz: 992 mit 0.0024617134957021225
247.Platz: 351 mit 0.0024576300378535976
248.Platz: 692 mit 0.0024528506030855324
249.Platz: 1103 mit 0.00245155609216563
250.Platz: 1162 mit 0.002430281319441563
251.Platz: 1071 mit 0.0024298902614250384
252.Platz: 361 mit 0.0024290861316232926
253.Platz: 1890 mit 0.0024267534773602106
254.Platz: 1705 mit 0.002423406952566487
255.Platz: 880 mit 0.002421080838541978
256.Platz: 675 mit 0.0024129439903607386
257.Platz: 540 mit 0.0024074380921768057
258.Platz: 226 mit 0.0023924180836313313
259.Platz: 1246 mit 0.002391971754770683
260.Platz: 476 mit 0.0023911540405949783
261.Platz: 92 mit 0.002391101074411983
262.Platz: 380 mit 0.00238483220954111
263.Platz: 473 mit 0.002376003950813277
264.Platz: 560 mit 0.0023744935574322446
265.Platz: 436 mit 0.0023711112006357116
266.Platz: 554 mit 0.002369480880847985
267.Platz: 1155 mit 0.0023679843584154536
268.Platz: 1121 mit 0.002366315310358913
269.Platz: 999 mit 0.0023644782163328992
270.Platz: 583 mit 0.0023629077858864367
271.Platz: 1632 mit 0.0023627448712079113
272.Platz: 688 mit 0.0023589645609781718
273.Platz: 989 mit 0.002354488843963942
274.Platz: 676 mit 0.002353137775797154
275.Platz: 426 mit 0.0023514617381524827
276.Platz: 1610 mit 0.0023493157931644415
277.Platz: 698 mit 0.0023313408364900035
278.Platz: 444 mit 0.002328526687393695
279.Platz: 147 mit 0.002327075549075186
280.Platz: 442 mit 0.002326933996425362
281.Platz: 631 mit 0.002324476104511808
282.Platz: 696 mit 0.0023241205016546473
283.Platz: 555 mit 0.002321868790403081
284.Platz: 658 mit 0.00231409885004763
285.Platz: 1038 mit 0.0023132833156240817
286.Platz: 1004 mit 0.002312169256930674
287.Platz: 720 mit 0.0023101127420348533
288.Platz: 919 mit 0.002304332305311685
289.Platz: 1373 mit 0.0022941163373512152
290.Platz: 373 mit 0.002291555324400174
291.Platz: 428 mit 0.002290557083867162
292.Platz: 393 mit 0.002287034607341809
293.Platz: 865 mit 0.002272203704298925
294.Platz: 522 mit 0.002257973553543624
295.Platz: 1299 mit 0.002253851250592964
296.Platz: 459 mit 0.002251705074913124
297.Platz: 1256 mit 0.002249107149425944
298.Platz: 790 mit 0.0022436215825232253
299.Platz: 693 mit 0.0022430614785881042
300.Platz: 432 mit 0.0022344115869780135
301.Platz: 864 mit 0.0022329752457456165
302.Platz: 37 mit 0.002222445513944682
303.Platz: 680 mit 0.0022192471786106616
304.Platz: 614 mit 0.0022155894402915433
305.Platz: 1470 mit 0.0022128571090598292
306.Platz: 1709 mit 0.0022102385720402795
307.Platz: 877 mit 0.0022024056452070173
308.Platz: 1457 mit 0.0022015959346864955
309.Platz: 1352 mit 0.0021987944308765606
310.Platz: 664 mit 0.002186240114625315
311.Platz: 1385 mit 0.0021836904972952764
312.Platz: 340 mit 0.0021805139443933363
313.Platz: 608 mit 0.0021756581081229243
314.Platz: 903 mit 0.0021665728862846345
315.Platz: 2 mit 0.0021573010045302654
316.Platz: 1234 mit 0.0021539091734198434
317.Platz: 120 mit 0.002146697149984278
318.Platz: 1036 mit 0.002144411875863894
319.Platz: 702 mit 0.002144326996746493
320.Platz: 613 mit 0.0021375731530509645
321.Platz: 1634 mit 0.0021344505444692574
322.Platz: 449 mit 0.002120056679220994
323.Platz: 1424 mit 0.002112068747730178
324.Platz: 1200 mit 0.0021085021469533505
325.Platz: 1050 mit 0.0021010015607919597
326.Platz: 440 mit 0.0020999818341056464
327.Platz: 1097 mit 0.0020879268605344947
328.Platz: 390 mit 0.0020832336680570718
329.Platz: 299 mit 0.0020782482344287034
330.Platz: 1106 mit 0.0020700649928038217
331.Platz: 740 mit 0.002053237174614808
332.Platz: 661 mit 0.0020308853231234547
333.Platz: 987 mit 0.002027910067718297
334.Platz: 650 mit 0.002026545678645353
335.Platz: 681 mit 0.002026529383263087
336.Platz: 609 mit 0.0020251423805111024
337.Platz: 1522 mit 0.00202463833092581
338.Platz: 689 mit 0.002024254982340601
339.Platz: 1468 mit 0.002022615876096312
340.Platz: 654 mit 0.002016818234989004
341.Platz: 487 mit 0.0020167015507801533
342.Platz: 1128 mit 0.0020086316974807783
343.Platz: 1137 mit 0.002006483572434936
344.Platz: 575 mit 0.0020046303365633955
345.Platz: 550 mit 0.002002776103263826
346.Platz: 1871 mit 0.002000768884921289
347.Platz: 695 mit 0.002000251031444411
348.Platz: 873 mit 0.0019913688481232317
349.Platz: 647 mit 0.0019907611442100404
350.Platz: 773 mit 0.0019781491954944386
351.Platz: 663 mit 0.001973726990642355
352.Platz: 871 mit 0.001972981434787302
353.Platz: 180 mit 0.0019591088816862667
354.Platz: 478 mit 0.001948876214633466
355.Platz: 481 mit 0.001945315716470386
356.Platz: 947 mit 0.0019421847492601119
357.Platz: 1312 mit 0.0019182631423015906
358.Platz: 1588 mit 0.0019106325770785748
359.Platz: 1575 mit 0.0019106325770785748
360.Platz: 1115 mit 0.0018874246786340088
361.Platz: 31 mit 0.0018849224083310467
362.Platz: 29 mit 0.0018849224083310467
363.Platz: 649 mit 0.0018776808128917466
364.Platz: 1714 mit 0.0018703453429481653
365.Platz: 1042 mit 0.0018695595848872149
366.Platz: 1101 mit 0.001856586214966427
367.Platz: 1043 mit 0.0018488765990495315
368.Platz: 1166 mit 0.0018487738698103051
369.Platz: 1051 mit 0.0018437368551049715
370.Platz: 1100 mit 0.001836027239188076
371.Platz: 1016 mit 0.0018206080073542852
372.Platz: 960 mit 0.0018103285194650542
373.Platz: 794 mit 0.0018051887755204943
374.Platz: 927 mit 0.0018026189035481588
375.Platz: 857 mit 0.0017974791596035988
376.Platz: 854 mit 0.0017974791596035988
377.Platz: 507 mit 0.0017949092876311523
378.Platz: 502 mit 0.0017941761073385631
379.Platz: 784 mit 0.0017901071085693054
380.Platz: 1266 mit 0.001788213938801353
381.Platz: 834 mit 0.0017846297997419214
382.Platz: 733 mit 0.0017846297997419214
383.Platz: 744 mit 0.0017811854751783596
384.Platz: 1467 mit 0.0017783040871769407
385.Platz: 792 mit 0.001776920183825026
386.Platz: 725 mit 0.001776920183825026
387.Platz: 949 mit 0.0017743503118528015
388.Platz: 1392 mit 0.0017728673719732413
389.Platz: 1842 mit 0.0017718654372963494
390.Platz: 1354 mit 0.001771638547738208
391.Platz: 808 mit 0.0017703724601748627
392.Platz: 961 mit 0.001769955758613495
393.Platz: 1175 mit 0.0017655168384582698
394.Platz: 1184 mit 0.0017647307976976778
395.Platz: 607 mit 0.0017629482755877612
396.Platz: 1170 mit 0.001761500951991235
397.Platz: 1167 mit 0.001761500951991235
398.Platz: 1010 mit 0.0017596742381468244
399.Platz: 705 mit 0.0017593951291783316
400.Platz: 659 mit 0.0017553139896583358
401.Platz: 1604 mit 0.0017539599999050193
402.Platz: 1140 mit 0.0017537913360743396
403.Platz: 1260 mit 0.001751221464102115
404.Platz: 1144 mit 0.001751221464102115
405.Platz: 1314 mit 0.0017407197162168098
406.Platz: 1633 mit 0.0017360545625138002
407.Platz: 460 mit 0.0017252868427066748
408.Platz: 963 mit 0.0017230277479540757
409.Platz: 930 mit 0.0017217316412325712
410.Platz: 690 mit 0.001717144264523629
411.Platz: 1119 mit 0.0017165185366797564
412.Platz: 752 mit 0.001702223805789882
413.Platz: 1296 mit 0.0016946842807115114
414.Platz: 634 mit 0.0016939635183288448
415.Platz: 1501 mit 0.0016903171865446653
416.Platz: 1058 mit 0.0016902065033428393
417.Platz: 1375 mit 0.0016895445367669515
418.Platz: 896 mit 0.0016890390807881017
419.Platz: 1251 mit 0.001680992454748731
420.Platz: 997 mit 0.0016803966834773032
421.Platz: 651 mit 0.0016772670537046341
422.Platz: 1084 mit 0.0016736911992593084
423.Platz: 1082 mit 0.0016736911992593084
424.Platz: 924 mit 0.0016712111373095029
425.Platz: 872 mit 0.0016669720629841622
426.Platz: 1187 mit 0.001663784508139754
427.Platz: 890 mit 0.001656896897417548
428.Platz: 58 mit 0.0016512449318996092
429.Platz: 1422 mit 0.0016487105217465325
430.Platz: 1431 mit 0.0016432868412655788
431.Platz: 1164 mit 0.0016408258057322156
432.Platz: 1338 mit 0.0016385299354915173
433.Platz: 1262 mit 0.0016363956524796386
434.Platz: 1311 mit 0.0016349243183469975
435.Platz: 536 mit 0.0016345169080416166
436.Platz: 1378 mit 0.001633088728598353
437.Platz: 1298 mit 0.0016270505842876926
438.Platz: 746 mit 0.001626225109610413
439.Platz: 1195 mit 0.0016247547140468832
440.Platz: 855 mit 0.0016247547140468832
441.Platz: 453 mit 0.0016186490021795619
442.Platz: 1882 mit 0.0016092891724061031
443.Platz: 1493 mit 0.0016047387616811015
444.Platz: 1391 mit 0.0016040918818800431
445.Platz: 817 mit 0.001603674080226769
446.Platz: 435 mit 0.0015998654122062472
447.Platz: 1651 mit 0.0015972874227314637
448.Platz: 1474 mit 0.0015964083679865793
449.Platz: 1039 mit 0.00159356420080492
450.Platz: 1420 mit 0.0015903166604355201
451.Platz: 251 mit 0.0015846682532032474
452.Platz: 1849 mit 0.001583190524904965
453.Platz: 1872 mit 0.001572940686265789
454.Platz: 1306 mit 0.0015727303521015923
455.Platz: 1227 mit 0.0015719539595300258
456.Platz: 1412 mit 0.0015719496985093784
457.Platz: 551 mit 0.0015713304260411842
458.Platz: 1264 mit 0.0015698641401974411
459.Platz: 626 mit 0.001565541001980586
460.Platz: 1443 mit 0.0015647945236607619
461.Platz: 548 mit 0.0015635004322206436
462.Platz: 1180 mit 0.0015595756249919823
463.Platz: 1257 mit 0.001559260538660845
464.Platz: 1037 mit 0.0015573787229407055
465.Platz: 490 mit 0.0015570001886011653
466.Platz: 1001 mit 0.0015537641708048833
467.Platz: 1393 mit 0.0015530746338126011
468.Platz: 547 mit 0.0015503913099617073
469.Platz: 1163 mit 0.001548354708149735
470.Platz: 1652 mit 0.0015480474699055558
471.Platz: 1040 mit 0.0015471758741407715
472.Platz: 622 mit 0.0015448098308457059
473.Platz: 80 mit 0.0015430800139610845
474.Platz: 806 mit 0.0015386817230865768
475.Platz: 1226 mit 0.0015360248465163817
476.Platz: 856 mit 0.001533969869577545
477.Platz: 378 mit 0.0015332900458492338
478.Platz: 1085 mit 0.0015268908333359033
479.Platz: 505 mit 0.0015256458650984017
480.Platz: 1196 mit 0.001521331978972973
481.Platz: 1156 mit 0.0015201789387916387
482.Platz: 75 mit 0.0015191849351634534
483.Platz: 47 mit 0.0015191849351634534
484.Platz: 1152 mit 0.0015167529251322032
485.Platz: 1026 mit 0.001516515707260524
486.Platz: 1476 mit 0.001513574502735704
487.Platz: 1242 mit 0.0015128236831832842
488.Platz: 1134 mit 0.0015128236831832842
489.Platz: 1416 mit 0.001509496091707252
490.Platz: 623 mit 0.001504717708533776
491.Platz: 1337 mit 0.0014975935780966454
492.Platz: 710 mit 0.0014966970185238404
493.Platz: 709 mit 0.0014966970185238404
494.Platz: 277 mit 0.001491212852464563
495.Platz: 1297 mit 0.0014879993511015543
496.Platz: 175 mit 0.001487390182418613
497.Platz: 114 mit 0.0014869575451718076
498.Platz: 374 mit 0.0014850152806070716
499.Platz: 364 mit 0.0014850152806070716
500.Platz: 352 mit 0.0014850152806070716
501.Platz: 1374 mit 0.0014835796646129884
502.Platz: 913 mit 0.0014802737223411633
503.Platz: 1321 mit 0.001475755932541678
504.Platz: 936 mit 0.001473545514469099
505.Platz: 1149 mit 0.0014716747930216822
506.Platz: 1223 mit 0.0014635125139819127
507.Platz: 1487 mit 0.0014588297480854218
508.Platz: 1879 mit 0.0014585202829492383
509.Platz: 1636 mit 0.0014585202829492383
510.Platz: 544 mit 0.0014556917530836877
511.Platz: 456 mit 0.0014556917530836877
512.Platz: 418 mit 0.0014556917530836877
513.Platz: 416 mit 0.0014556917530836877
514.Platz: 404 mit 0.0014556917530836877
515.Platz: 203 mit 0.0014510518438286546
516.Platz: 165 mit 0.0014510518438286546
517.Platz: 157 mit 0.0014510518438286546
518.Platz: 150 mit 0.0014510518438286546
519.Platz: 145 mit 0.0014510518438286546
520.Platz: 116 mit 0.0014510518438286546
521.Platz: 110 mit 0.0014510518438286546
522.Platz: 107 mit 0.0014510518438286546
523.Platz: 82 mit 0.0014510518438286546
524.Platz: 53 mit 0.0014510518438286546
525.Platz: 1877 mit 0.0014495675642536288
526.Platz: 40 mit 0.0014453337224463736
527.Platz: 1348 mit 0.0014451473861420983
528.Platz: 503 mit 0.0014424284801238807
529.Platz: 1453 mit 0.0014376282341679314
530.Platz: 1874 mit 0.001436138486210159
531.Platz: 1563 mit 0.0014299874675647306
532.Platz: 637 mit 0.0014268394819618724
533.Platz: 1059 mit 0.0014267822583021728
534.Platz: 1165 mit 0.0014161745807587112
535.Platz: 1480 mit 0.0014114533998585976
536.Platz: 1017 mit 0.0014111375336453014
537.Platz: 225 mit 0.0014067341505641373
538.Platz: 1561 mit 0.001399723183035495
539.Platz: 1873 mit 0.0013952119008086017
540.Platz: 1623 mit 0.0013910744279118648
541.Platz: 1108 mit 0.0013909747613600754
542.Platz: 399 mit 0.0013905644340491685
543.Platz: 1387 mit 0.0013870879408199865
544.Platz: 917 mit 0.0013870879408199865
545.Platz: 1562 mit 0.0013868739297637767
546.Platz: 1520 mit 0.0013862996440355824
547.Platz: 750 mit 0.0013774956796878124
548.Platz: 747 mit 0.0013774956796878124
549.Platz: 714 mit 0.0013774956796878124
550.Platz: 708 mit 0.0013774956796878124
551.Platz: 682 mit 0.0013774956796878124
552.Platz: 640 mit 0.0013774956796878124
553.Platz: 630 mit 0.0013774956796878124
554.Platz: 603 mit 0.0013774956796878124
555.Platz: 656 mit 0.001374871317305626
556.Platz: 492 mit 0.0013697890641172217
557.Platz: 488 mit 0.0013697890641172217
558.Platz: 1658 mit 0.0013669436234484689
559.Platz: 1235 mit 0.0013630255066003905
560.Platz: 1850 mit 0.0013605604317248332
561.Platz: 721 mit 0.001359635212000998
562.Platz: 395 mit 0.0013581706991913078
563.Platz: 684 mit 0.0013570776457715317
564.Platz: 1124 mit 0.0013556725449291873
565.Platz: 606 mit 0.0013534590416041103
566.Platz: 1564 mit 0.0013497619151918716
567.Platz: 745 mit 0.00134439910669637
568.Platz: 1489 mit 0.001343418862698842
569.Platz: 413 mit 0.0013426118205065452
570.Platz: 1521 mit 0.0013346073214111076
571.Platz: 1578 mit 0.0013320785535360091
572.Platz: 553 mit 0.0013297624606450897
573.Platz: 520 mit 0.0013297624606450897
574.Platz: 498 mit 0.0013254272881108031
575.Platz: 579 mit 0.0013220528447281943
576.Platz: 800 mit 0.0013206699292146462
577.Platz: 51 mit 0.001310141112531249
578.Platz: 1598 mit 0.0013007075783519895
579.Platz: 1576 mit 0.0013007075783519895
580.Platz: 852 mit 0.001299299606291937
581.Platz: 850 mit 0.001299299606291937
582.Platz: 846 mit 0.001299299606291937
583.Platz: 844 mit 0.001299299606291937
584.Platz: 842 mit 0.001299299606291937
585.Platz: 599 mit 0.001298923996977397
586.Platz: 1700 mit 0.0012970014042573696
587.Platz: 1639 mit 0.0012970014042573696
588.Platz: 1638 mit 0.0012970014042573696
589.Platz: 1625 mit 0.001283504765143606
590.Platz: 594 mit 0.0012832252705375913
591.Platz: 590 mit 0.0012832252705375913
592.Platz: 578 mit 0.0012832252705375913
593.Platz: 724 mit 0.0012808091356972806
594.Platz: 889 mit 0.0012797505879429405
595.Platz: 888 mit 0.0012797505879429405
596.Platz: 887 mit 0.0012797505879429405
597.Platz: 886 mit 0.0012797505879429405
598.Platz: 884 mit 0.0012797505879429405
599.Platz: 876 mit 0.0012797505879429405
600.Platz: 870 mit 0.0012797505879429405
601.Platz: 1615 mit 0.0012764561736049451
602.Platz: 657 mit 0.001274181981057665
603.Platz: 17 mit 0.0012737395263041629
604.Platz: 539 mit 0.0012699760787684422
605.Platz: 1593 mit 0.001269658386784056
606.Platz: 197 mit 0.001268742281194002
607.Platz: 795 mit 0.00126521772143251
608.Platz: 1612 mit 0.0012629457893652551
609.Platz: 610 mit 0.0012591098319243432
610.Platz: 900 mit 0.0012504270604195566
611.Platz: 899 mit 0.0012504270604195566
612.Platz: 897 mit 0.0012504270604195566
613.Platz: 749 mit 0.0012481019944291516
614.Platz: 751 mit 0.0012475265575314642
615.Platz: 739 mit 0.0012475265575314642
616.Platz: 496 mit 0.001241705988712316
617.Platz: 1583 mit 0.0012410904101445297
618.Platz: 902 mit 0.0012384377412116843
619.Platz: 1310 mit 0.0012259890209169733
620.Platz: 1642 mit 0.0012165266020025545
621.Platz: 979 mit 0.0012072960711865255
622.Platz: 848 mit 0.0011988212353911676
623.Platz: 946 mit 0.0011940239287314691
624.Platz: 1567 mit 0.0011906258433772576
625.Platz: 851 mit 0.001188419502168525
626.Platz: 847 mit 0.001188419502168525
627.Platz: 1648 mit 0.0011859950266251973
628.Platz: 1211 mit 0.00118518615051455
629.Platz: 1618 mit 0.0011778327475852057
630.Platz: 323 mit 0.0011768734965563743
631.Platz: 972 mit 0.0011736699419915286
632.Platz: 980 mit 0.0011716341913940997
633.Platz: 891 mit 0.0011704303983625097
634.Platz: 423 mit 0.0011640740205797195
