abgeschlossen in 177.8989338239034 Minuten
198.Platz: 179 mit 0.1875
199.Platz: 178 mit 0.1875
200.Platz: 3408 mit 0.1847826086956521
201.Platz: 913 mit 0.1847826086956521
202.Platz: 4441 mit 0.18367346938775508
203.Platz: 948 mit 0.18018018018018023
204.Platz: 3541 mit 0.17948717948717952
205.Platz: 3231 mit 0.17948717948717952
206.Platz: 2994 mit 0.17948717948717952
207.Platz: 2993 mit 0.17948717948717952
208.Platz: 2992 mit 0.17948717948717952
209.Platz: 2756 mit 0.17948717948717952
210.Platz: 2717 mit 0.17948717948717952
211.Platz: 2711 mit 0.17948717948717952
212.Platz: 2377 mit 0.17948717948717952
213.Platz: 1662 mit 0.17948717948717952
214.Platz: 517 mit 0.17948717948717952
215.Platz: 511 mit 0.17948717948717952
216.Platz: 1509 mit 0.17105263157894735
217.Platz: 3237 mit 0.16666666666666674
218.Platz: 2698 mit 0.16666666666666652
219.Platz: 1505 mit 0.15444883499114348
220.Platz: 1244 mit 0.14930555555555558
221.Platz: 1215 mit 0.14930555555555558
222.Platz: 1195 mit 0.14930555555555558
223.Platz: 740 mit 0.14930555555555558
224.Platz: 4518 mit 0.14473684210526316
225.Platz: 4324 mit 0.14473684210526316
226.Platz: 4323 mit 0.14473684210526316
227.Platz: 4267 mit 0.14473684210526316
228.Platz: 3679 mit 0.14473684210526316
229.Platz: 3448 mit 0.14473684210526316
230.Platz: 2929 mit 0.14473684210526316
231.Platz: 2921 mit 0.14473684210526316
232.Platz: 2809 mit 0.14473684210526316
233.Platz: 2214 mit 0.14473684210526316
234.Platz: 2209 mit 0.14473684210526316
235.Platz: 2153 mit 0.14473684210526316
236.Platz: 4309 mit 0.1428571428571429
237.Platz: 4125 mit 0.1428571428571429
238.Platz: 3992 mit 0.1428571428571429
239.Platz: 3206 mit 0.1428571428571429
240.Platz: 4173 mit 0.13247863247863245
241.Platz: 4087 mit 0.13247863247863245
242.Platz: 1681 mit 0.13157894736842102
243.Platz: 26 mit 0.13157894736842102
244.Platz: 450 mit 0.13043478260869568
245.Platz: 449 mit 0.13043478260869568
246.Platz: 439 mit 0.13043478260869568
247.Platz: 4166 mit 0.13043478260869557
248.Platz: 770 mit 0.12717391304347814
249.Platz: 2945 mit 0.1250000000000001
250.Platz: 4560 mit 0.125
251.Platz: 4373 mit 0.125
252.Platz: 3704 mit 0.125
253.Platz: 3346 mit 0.125
254.Platz: 326 mit 0.125
255.Platz: 1 mit 0.1234096692111959
256.Platz: 3434 mit 0.12307692307692308
257.Platz: 2950 mit 0.12307692307692308
258.Platz: 4202 mit 0.12307692307692297
259.Platz: 4201 mit 0.12307692307692297
260.Platz: 2309 mit 0.11725030658127844
261.Platz: 3404 mit 0.11711711711711725
262.Platz: 3023 mit 0.11711711711711725
263.Platz: 3015 mit 0.11711711711711725
264.Platz: 4599 mit 0.11436170212765961
265.Platz: 4598 mit 0.11436170212765961
266.Platz: 4433 mit 0.10784313725490213
267.Platz: 4436 mit 0.10784313725490191
268.Platz: 4435 mit 0.10784313725490191
269.Platz: 4434 mit 0.10784313725490191
270.Platz: 2611 mit 0.10784313725490191
271.Platz: 2575 mit 0.10784313725490191
272.Platz: 2586 mit 0.10714285714285698
273.Platz: 2 mit 0.10687022900763354
274.Platz: 27 mit 0.10350917920850622
275.Platz: 148 mit 0.1032608695652174
276.Platz: 4447 mit 0.10256410256410264
277.Platz: 4216 mit 0.10256410256410264
278.Platz: 2275 mit 0.10256410256410253
279.Platz: 4422 mit 0.10204081632653073
280.Platz: 3997 mit 0.10204081632653073
281.Platz: 3706 mit 0.09634551495016619
282.Platz: 1955 mit 0.09634551495016619
283.Platz: 1743 mit 0.09634551495016619
284.Platz: 1742 mit 0.09634551495016619
285.Platz: 1741 mit 0.09634551495016619
286.Platz: 1732 mit 0.09634551495016619
287.Platz: 1725 mit 0.09634551495016619
288.Platz: 2439 mit 0.0913043478260871
289.Platz: 2080 mit 0.0913043478260871
290.Platz: 1537 mit 0.09074573225516636
291.Platz: 50 mit 0.08872845607090751
292.Platz: 2942 mit 0.08624708624708632
293.Platz: 3986 mit 0.0855855855855856
294.Platz: 3877 mit 0.0855855855855856
295.Platz: 2923 mit 0.08206106870229002
296.Platz: 1541 mit 0.08086253369272245
297.Platz: 4374 mit 0.08074534161490687
298.Platz: 4160 mit 0.08074534161490687
299.Platz: 3749 mit 0.08074534161490687
300.Platz: 2306 mit 0.08074534161490687
301.Platz: 2655 mit 0.07934782608695667
302.Platz: 2697 mit 0.07934782608695645
303.Platz: 2189 mit 0.07808857808857816
304.Platz: 3516 mit 0.0775047258979209
305.Platz: 1804 mit 0.07632810999453288
306.Platz: 4442 mit 0.07482993197278931
307.Platz: 784 mit 0.0748299319727892
308.Platz: 1539 mit 0.07427373465109322
309.Platz: 19 mit 0.07414895821301504
310.Platz: 2869 mit 0.07379134860050884
311.Platz: 253 mit 0.07379134860050884
312.Platz: 4069 mit 0.0726495726495725
313.Platz: 3066 mit 0.0699300699300699
314.Platz: 3001 mit 0.0699300699300699
315.Platz: 1107 mit 0.06739130434782614
316.Platz: 771 mit 0.06739130434782614
317.Platz: 355 mit 0.06666666666666676
318.Platz: 354 mit 0.06666666666666676
319.Platz: 353 mit 0.06666666666666676
320.Platz: 3069 mit 0.06648936170212749
321.Platz: 2679 mit 0.06648936170212749
322.Platz: 3823 mit 0.06552162849872756
323.Platz: 2944 mit 0.06552162849872756
324.Platz: 530 mit 0.06288322659762946
325.Platz: 2941 mit 0.061771561771561956
326.Platz: 2940 mit 0.061771561771561956
327.Platz: 3002 mit 0.061771561771561734
328.Platz: 678 mit 0.06145251396648088
329.Platz: 677 mit 0.06145251396648088
330.Platz: 676 mit 0.06145251396648088
331.Platz: 1947 mit 0.05780173704702041
332.Platz: 3961 mit 0.057251908396946494
333.Platz: 3030 mit 0.057251908396946494
334.Platz: 432 mit 0.057251908396946494
335.Platz: 734 mit 0.055748025359422804
336.Platz: 753 mit 0.05543478260869583
337.Platz: 743 mit 0.05543478260869583
338.Platz: 235 mit 0.053092688295267254
339.Platz: 3970 mit 0.05263157894736836
340.Platz: 3716 mit 0.05263157894736836
341.Platz: 3371 mit 0.05028355387523642
342.Platz: 4437 mit 0.04898218829516532
343.Platz: 35 mit 0.04878689684948878
344.Platz: 854 mit 0.048691114870294094
345.Platz: 114 mit 0.04741358314062871
346.Platz: 4490 mit 0.045454545454545525
347.Platz: 4260 mit 0.045454545454545525
348.Platz: 4224 mit 0.045454545454545525
349.Platz: 3968 mit 0.045454545454545525
350.Platz: 4228 mit 0.0454545454545453
351.Platz: 3515 mit 0.044234404536862004
352.Platz: 3664 mit 0.04285324976154836
353.Platz: 3331 mit 0.042553191489361764
354.Platz: 1499 mit 0.042553191489361764
355.Platz: 3925 mit 0.04142253713039967
356.Platz: 3835 mit 0.04120982986767496
357.Platz: 3833 mit 0.04120982986767496
358.Platz: 4563 mit 0.04071246819338403
359.Platz: 17 mit 0.03848491200777027
360.Platz: 4455 mit 0.03818525519848781
361.Platz: 4248 mit 0.03818525519848781
362.Platz: 3845 mit 0.03818525519848781
363.Platz: 1553 mit 0.038035339922132594
364.Platz: 1542 mit 0.038035339922132594
365.Platz: 2176 mit 0.03803533992213248
366.Platz: 2004 mit 0.03803533992213248
367.Platz: 2003 mit 0.03803533992213248
368.Platz: 1551 mit 0.03803533992213248
369.Platz: 1548 mit 0.03803533992213248
370.Platz: 211 mit 0.03697371786911674
371.Platz: 4159 mit 0.03516068052930055
372.Platz: 4139 mit 0.03516068052930055
373.Platz: 4114 mit 0.03516068052930055
374.Platz: 4057 mit 0.03516068052930055
375.Platz: 3978 mit 0.03516068052930055
376.Platz: 3421 mit 0.03516068052930055
377.Platz: 4165 mit 0.035160680529300437
378.Platz: 4121 mit 0.035160680529300437
379.Platz: 4000 mit 0.035160680529300437
380.Platz: 159 mit 0.03486748801342199
381.Platz: 2211 mit 0.03474094040131803
382.Platz: 2112 mit 0.03474094040131803
383.Platz: 2111 mit 0.03474094040131803
384.Platz: 1540 mit 0.03474094040131792
385.Platz: 4239 mit 0.03426897397465645
386.Platz: 3363 mit 0.0328947368421052
387.Platz: 2229 mit 0.0328947368421052
388.Platz: 852 mit 0.03251425164502442
389.Platz: 285 mit 0.03230175620029596
390.Platz: 4564 mit 0.03213610586011362
391.Platz: 4458 mit 0.03213610586011362
392.Platz: 4568 mit 0.032136105860113506
393.Platz: 4604 mit 0.032136105860113284
394.Platz: 299 mit 0.03154900699750274
395.Platz: 1538 mit 0.03144654088050325
396.Platz: 22 mit 0.031420389675892224
397.Platz: 748 mit 0.02977732722732862
398.Platz: 41 mit 0.029522190017662875
399.Platz: 4570 mit 0.029111531190926354
400.Platz: 4569 mit 0.029111531190926354
401.Platz: 4240 mit 0.0285461234500618
402.Platz: 1547 mit 0.028152141359688798
403.Platz: 1546 mit 0.028152141359688798
404.Platz: 1545 mit 0.028152141359688798
405.Platz: 1544 mit 0.028152141359688798
406.Platz: 1536 mit 0.028152141359688687
407.Platz: 88 mit 0.027656720922766276
408.Platz: 1461 mit 0.02728028758614165
409.Platz: 4138 mit 0.027115410818913444
410.Platz: 3977 mit 0.027115410818913444
411.Platz: 3956 mit 0.027115410818913444
412.Platz: 98 mit 0.026698595489458854
413.Platz: 489 mit 0.026618821542814586
414.Platz: 1161 mit 0.025693990317929183
415.Platz: 3199 mit 0.025684698187764865
416.Platz: 3172 mit 0.025684698187764865
417.Platz: 4588 mit 0.025684698187764643
418.Platz: 3847 mit 0.025684698187764643
419.Platz: 3751 mit 0.025684698187764643
420.Platz: 2279 mit 0.024253985556616287
421.Platz: 2278 mit 0.024253985556616287
422.Platz: 1744 mit 0.024253985556616287
423.Platz: 849 mit 0.024253985556616287
424.Platz: 3595 mit 0.024253985556616064
425.Platz: 3299 mit 0.024253985556616064
426.Platz: 3260 mit 0.024253985556616064
427.Platz: 15 mit 0.023737504059203274
428.Platz: 2713 mit 0.022823272925467597
429.Platz: 2712 mit 0.022823272925467597
430.Platz: 3663 mit 0.022823272925467375
431.Platz: 3662 mit 0.022823272925467375
432.Platz: 75 mit 0.02266298888027274
433.Platz: 255 mit 0.02041162781300887
434.Platz: 13 mit 0.019684260132955766
435.Platz: 217 mit 0.019285239505212104
436.Platz: 329 mit 0.01890373994022443
437.Platz: 96 mit 0.01780068845690219
438.Platz: 1691 mit 0.01715141382023988
439.Platz: 152 mit 0.01649156292234233
440.Platz: 556 mit 0.016154034490786562
441.Platz: 172 mit 0.015315611419882025
442.Platz: 617 mit 0.015208257748424936
443.Platz: 512 mit 0.015197528872104238
444.Platz: 715 mit 0.015035316448571812
445.Platz: 51 mit 0.01493307725173365
446.Platz: 878 mit 0.014920001208619249
447.Platz: 269 mit 0.01478747740098818
448.Platz: 356 mit 0.014607600413562682
449.Platz: 163 mit 0.013838258297181993
450.Platz: 1184 mit 0.013503778307413672
451.Platz: 220 mit 0.01343469012773768
452.Platz: 3787 mit 0.013267539545298801
453.Platz: 131 mit 0.013172633022648261
454.Platz: 664 mit 0.013048616403173452
455.Platz: 351 mit 0.013020030765126589
456.Platz: 787 mit 0.012884089701111545
457.Platz: 181 mit 0.011416773766331656
458.Platz: 258 mit 0.011310043738996578
459.Platz: 128 mit 0.010833771977790008
460.Platz: 199 mit 0.010815139305855759
461.Platz: 161 mit 0.010667116198716298
462.Platz: 908 mit 0.01049659918881285
463.Platz: 83 mit 0.010397904696104354
464.Platz: 1809 mit 0.009946859245128947
465.Platz: 138 mit 0.009677699829650499
466.Platz: 175 mit 0.009342472360612586
467.Platz: 5 mit 0.009229665206095694
468.Platz: 54 mit 0.008705107808613777
469.Platz: 2310 mit 0.008516146613980702
470.Platz: 2308 mit 0.008516146613980702
471.Platz: 778 mit 0.008457661463285082
472.Platz: 599 mit 0.008424710134407598
473.Platz: 115 mit 0.008409590596373473
474.Platz: 476 mit 0.008291600402083654
475.Platz: 1111 mit 0.008165649058481272
476.Platz: 1217 mit 0.008047075275637638
477.Platz: 702 mit 0.008020341871547987
478.Platz: 155 mit 0.007919071676046219
479.Platz: 160 mit 0.007563878443359928
480.Platz: 53 mit 0.007523461388938446
481.Platz: 123 mit 0.007517559373485305
482.Platz: 611 mit 0.007384945732756054
483.Platz: 1011 mit 0.007370705410350453
484.Platz: 528 mit 0.0073366357618182
485.Platz: 427 mit 0.007315891048929268
486.Platz: 49 mit 0.007232557469485146
487.Platz: 1677 mit 0.007160233947121175
488.Platz: 2307 mit 0.007085433982831901
489.Platz: 1506 mit 0.007085433982831901
490.Platz: 186 mit 0.007008129347609082
491.Platz: 590 mit 0.006915089005862796
492.Platz: 514 mit 0.006871451414727003
493.Platz: 935 mit 0.00679314813000198
494.Platz: 1247 mit 0.00673174066831006
495.Platz: 318 mit 0.0066661093491880985
496.Platz: 1863 mit 0.006653969408779603
497.Platz: 2125 mit 0.006598631439708291
498.Platz: 2508 mit 0.006539215203442028
499.Platz: 223 mit 0.0064346396495889024
500.Platz: 104 mit 0.006349300363111432
501.Platz: 643 mit 0.006343366537071349
502.Platz: 467 mit 0.006281584603194612
503.Platz: 246 mit 0.0062150387816074515
504.Platz: 1125 mit 0.006064908465867935
505.Platz: 1889 mit 0.00601766291276451
506.Platz: 371 mit 0.00600743525323344
507.Platz: 855 mit 0.005985865258327783
508.Platz: 129 mit 0.00594250191273038
509.Platz: 1386 mit 0.005937128530733804
510.Platz: 224 mit 0.0059338552947868495
511.Platz: 297 mit 0.005917335296282911
512.Platz: 100 mit 0.005915728364505712
513.Platz: 203 mit 0.00591163604190259
514.Platz: 2454 mit 0.005875715390387559
515.Platz: 2861 mit 0.00585150855892369
516.Platz: 620 mit 0.005849216643009969
517.Platz: 238 mit 0.005843041111835756
518.Platz: 226 mit 0.005558394397299771
519.Platz: 2847 mit 0.005487065764327781
520.Platz: 61 mit 0.005343861162083852
521.Platz: 32 mit 0.005324097291543928
522.Platz: 52 mit 0.005101299148975502
523.Platz: 3342 mit 0.005100450261396938
524.Platz: 419 mit 0.005034132236210409
525.Platz: 7 mit 0.005023518205904409
526.Platz: 690 mit 0.005008681074990973
527.Platz: 182 mit 0.004947643100007615
528.Platz: 774 mit 0.004838533641112752
529.Platz: 2933 mit 0.004830702061043746
530.Platz: 67 mit 0.004810825195244006
531.Platz: 43 mit 0.004810271096959418
532.Platz: 558 mit 0.004737754912293557
533.Platz: 1112 mit 0.004638207952984863
534.Platz: 3511 mit 0.004544808750669094
535.Platz: 534 mit 0.00445456861397675
536.Platz: 396 mit 0.004427158276479437
537.Platz: 1304 mit 0.00440642575180461
538.Platz: 551 mit 0.004395676238326485
539.Platz: 995 mit 0.00435528205376523
540.Platz: 2912 mit 0.004323941160185196
541.Platz: 3213 mit 0.004304414538341295
542.Platz: 2412 mit 0.004255973769616728
543.Platz: 890 mit 0.004222124460105503
544.Platz: 271 mit 0.004168533264608865
545.Platz: 1533 mit 0.004107734227696724
546.Platz: 1289 mit 0.004097888682834561
547.Platz: 385 mit 0.004087503964818717
548.Platz: 411 mit 0.004031468901967816
549.Platz: 416 mit 0.004023168726777104
550.Platz: 483 mit 0.003994074949542958
551.Platz: 282 mit 0.003964577220391119
552.Platz: 1229 mit 0.0038860653347737584
553.Platz: 73 mit 0.0038174524402565524
554.Platz: 1269 mit 0.003739312927622085
555.Platz: 631 mit 0.0036520952392649075
556.Platz: 497 mit 0.003551468809276259
557.Platz: 4149 mit 0.0034317940775080436
558.Platz: 2065 mit 0.0033612876983293294
559.Platz: 812 mit 0.0033410041072142738
560.Platz: 474 mit 0.003326978330363106
561.Platz: 259 mit 0.0032658653018582395
562.Platz: 412 mit 0.0032152427489525737
563.Platz: 2139 mit 0.0032135649365456764
564.Platz: 840 mit 0.0031949945183327166
565.Platz: 194 mit 0.0031899313845787924
566.Platz: 414 mit 0.003182786173758223
567.Platz: 59 mit 0.003171943342082928
568.Platz: 563 mit 0.0031643531561272864
569.Platz: 94 mit 0.0031428419014488673
570.Platz: 1034 mit 0.003137786680290744
571.Platz: 1235 mit 0.003135811499664354
572.Platz: 818 mit 0.0030981926037382257
573.Platz: 2298 mit 0.0030875195351266482
574.Platz: 12 mit 0.003024425211893278
575.Platz: 169 mit 0.0030238192388242213
576.Platz: 2935 mit 0.003022162013607277
577.Platz: 153 mit 0.0030206376111657773
578.Platz: 369 mit 0.002973027069463008
579.Platz: 596 mit 0.0029630722211901883
580.Platz: 1672 mit 0.0029623545404554585
581.Platz: 922 mit 0.0029311423348699073
582.Platz: 634 mit 0.0029062147804784777
583.Platz: 806 mit 0.0028967046879090352
584.Platz: 967 mit 0.0028948366882539656
585.Platz: 1095 mit 0.0028887559508609106
586.Platz: 757 mit 0.002885561756803434
587.Platz: 606 mit 0.002824158808426458
588.Platz: 1240 mit 0.0027802974245707546
589.Platz: 276 mit 0.0027728706858343166
590.Platz: 250 mit 0.0027513645380913276
591.Platz: 2381 mit 0.0027469316801057575
592.Platz: 473 mit 0.002740243110813445
593.Platz: 2784 mit 0.0027093668801722037
594.Platz: 2333 mit 0.002693640654533702
595.Platz: 1138 mit 0.0026524517798753866
596.Platz: 983 mit 0.002589959772964723
597.Platz: 322 mit 0.002564799298338527
598.Platz: 197 mit 0.0025532700771185857
599.Platz: 239 mit 0.0024879397860911867
600.Platz: 1046 mit 0.0024693538812772253
601.Platz: 465 mit 0.002393681170261286
602.Platz: 134 mit 0.0023730207061299913
603.Platz: 310 mit 0.002358782473702692
604.Platz: 1317 mit 0.0023431202223870295
605.Platz: 1135 mit 0.002341541169487038
606.Platz: 744 mit 0.0023411929980307056
607.Platz: 3481 mit 0.0022895134636011782
608.Platz: 243 mit 0.00228032978124193
609.Platz: 80 mit 0.0022675924449219176
610.Platz: 146 mit 0.00226340980185491
611.Platz: 106 mit 0.0022589842351029565
612.Platz: 1431 mit 0.0022564895950077934
613.Platz: 955 mit 0.0022303001852280735
614.Platz: 1875 mit 0.0021462839475511197
615.Platz: 139 mit 0.0021355064499006815
616.Platz: 827 mit 0.0021299344161146427
617.Platz: 923 mit 0.0021026521354629013
618.Platz: 302 mit 0.0020956452703648765
619.Platz: 108 mit 0.00209179213678512
620.Platz: 1624 mit 0.002085529355981941
621.Platz: 949 mit 0.0020820857338146315
622.Platz: 109 mit 0.002068513266220817
623.Platz: 140 mit 0.002052026167398746
624.Platz: 45 mit 0.0020359607159535775
625.Platz: 1233 mit 0.0020204852958488617
626.Platz: 505 mit 0.0019887878394959646
627.Platz: 99 mit 0.0019721319572291174
628.Platz: 232 mit 0.001946896097037798
629.Platz: 1012 mit 0.0019435949073599579
630.Platz: 2845 mit 0.001936883024382774
631.Platz: 1469 mit 0.001936372667821873
632.Platz: 2343 mit 0.0019253373062187995
633.Platz: 404 mit 0.0019113054422131848
634.Platz: 1023 mit 0.0018945358060019624
635.Platz: 3995 mit 0.001882502829913757
636.Platz: 1451 mit 0.0018824166538329301
637.Platz: 2843 mit 0.0018771511958393106
638.Platz: 835 mit 0.001861555476993515
639.Platz: 315 mit 0.001851114279652899
640.Platz: 1254 mit 0.0018160998595998512
641.Platz: 4 mit 0.001812587871659943
642.Platz: 906 mit 0.0018008278657136723
643.Platz: 2602 mit 0.0017912395245540669
644.Platz: 24 mit 0.0017842105052426893
645.Platz: 1018 mit 0.0017776191973624123
646.Platz: 1907 mit 0.0017619227573105745
647.Platz: 1065 mit 0.0017586591936167295
648.Platz: 3 mit 0.0017559150628542186
649.Platz: 305 mit 0.001754156724580902
650.Platz: 1821 mit 0.0017516971219815325
651.Platz: 882 mit 0.0017441936297559746
652.Platz: 407 mit 0.0017225465781076643
653.Platz: 654 mit 0.0017194057740962387
654.Platz: 1117 mit 0.001718579903375983
655.Platz: 2223 mit 0.0017159461524004493
656.Platz: 1041 mit 0.0016865950294637777
657.Platz: 768 mit 0.0016831393207722423
658.Platz: 2001 mit 0.0016461973434654942
659.Platz: 122 mit 0.0016461463279264787
660.Platz: 609 mit 0.001626134378025279
661.Platz: 1700 mit 0.0016246821078702567
662.Platz: 11 mit 0.0016102354668056096
663.Platz: 1224 mit 0.0016069586417482018
664.Platz: 481 mit 0.0015973603812353687
665.Platz: 425 mit 0.0015967111560668545
666.Platz: 1524 mit 0.001592678472731146
667.Platz: 1512 mit 0.0015855474394258495
668.Platz: 710 mit 0.0015807079784763145
669.Platz: 815 mit 0.001575399949649725
670.Platz: 2388 mit 0.0015753416144224097
671.Platz: 3204 mit 0.0015609000986113175
672.Platz: 349 mit 0.001560591333689465
673.Platz: 2273 mit 0.0015466967058329617
674.Platz: 577 mit 0.001544221126447587
