abgeschlossen in 155.54953645865123 Minuten
246.Platz: 2223 mit 0.5
247.Platz: 2222 mit 0.5
248.Platz: 2197 mit 0.5
249.Platz: 2196 mit 0.5
250.Platz: 2128 mit 0.5
251.Platz: 2127 mit 0.5
252.Platz: 2021 mit 0.5
253.Platz: 2020 mit 0.5
254.Platz: 1421 mit 0.5
255.Platz: 1420 mit 0.5
256.Platz: 889 mit 0.5
257.Platz: 888 mit 0.5
258.Platz: 800 mit 0.5
259.Platz: 799 mit 0.5
260.Platz: 798 mit 0.5
261.Platz: 797 mit 0.5
262.Platz: 714 mit 0.5
263.Platz: 713 mit 0.5
264.Platz: 712 mit 0.5
265.Platz: 711 mit 0.5
266.Platz: 631 mit 0.5
267.Platz: 630 mit 0.5
268.Platz: 403 mit 0.5
269.Platz: 402 mit 0.5
270.Platz: 401 mit 0.5
271.Platz: 400 mit 0.5
272.Platz: 384 mit 0.5
273.Platz: 383 mit 0.5
274.Platz: 140 mit 0.5
275.Platz: 139 mit 0.5
276.Platz: 4134 mit 0.49295774647887325
277.Platz: 5065 mit 0.48863636363636365
278.Platz: 6650 mit 0.46502057613168724
279.Platz: 2014 mit 0.4588607594936709
280.Platz: 586 mit 0.4565217391304348
281.Platz: 5009 mit 0.45578231292517
282.Platz: 7645 mit 0.455078125
283.Platz: 6066 mit 0.43561872909698995
284.Platz: 5000 mit 0.4296598639455783
285.Platz: 196 mit 0.4285714285714286
286.Platz: 6061 mit 0.4211971444261394
287.Platz: 7640 mit 0.419921875
288.Platz: 706 mit 0.4177112929175367
289.Platz: 5234 mit 0.4106666666666666
290.Platz: 704 mit 0.405785171986365
291.Platz: 7649 mit 0.40476190476190477
292.Platz: 5738 mit 0.40476190476190477
293.Platz: 5734 mit 0.40476190476190477
294.Platz: 1729 mit 0.4038378603192885
295.Platz: 8134 mit 0.4
296.Platz: 8133 mit 0.4
297.Platz: 4107 mit 0.39932562620423895
298.Platz: 701 mit 0.3980852028098799
299.Platz: 6645 mit 0.3964334705075446
300.Platz: 1409 mit 0.3951395139513951
301.Platz: 4088 mit 0.39020866773675766
302.Platz: 7547 mit 0.38914749846426866
303.Platz: 7644 mit 0.384765625
304.Platz: 1469 mit 0.3846678074171286
305.Platz: 6131 mit 0.383411391042205
306.Platz: 194 mit 0.3828571428571429
307.Platz: 4925 mit 0.38270692567567566
308.Platz: 4993 mit 0.38235294117647056
309.Platz: 7290 mit 0.3809523809523808
310.Platz: 5022 mit 0.37777777777777766
311.Platz: 877 mit 0.3768563446551978
312.Platz: 7394 mit 0.3766369462245752
313.Platz: 3606 mit 0.3761194029850746
314.Platz: 8385 mit 0.375
315.Platz: 7516 mit 0.375
316.Platz: 8308 mit 0.3738229507834091
317.Platz: 5721 mit 0.3733381243262667
318.Platz: 5343 mit 0.37113568651214457
319.Platz: 6040 mit 0.3708710473727519
320.Platz: 4132 mit 0.3661971830985915
321.Platz: 2217 mit 0.3659420289855072
322.Platz: 5019 mit 0.36296296296296293
323.Platz: 4900 mit 0.3628219557735721
324.Platz: 6522 mit 0.3626373626373627
325.Platz: 7293 mit 0.36250000000000004
326.Platz: 4702 mit 0.36250000000000004
327.Platz: 5154 mit 0.36227375565610853
328.Platz: 4126 mit 0.36204559457794194
329.Platz: 6271 mit 0.360181905636451
330.Platz: 6860 mit 0.3580087345750398
331.Platz: 6132 mit 0.35496859828070026
332.Platz: 1360 mit 0.354026845637584
333.Platz: 8287 mit 0.3529332021841385
334.Platz: 847 mit 0.35272318275012493
335.Platz: 5061 mit 0.3522727272727272
336.Platz: 6020 mit 0.3496421369850873
337.Platz: 5952 mit 0.3486842105263157
338.Platz: 4080 mit 0.348314606741573
339.Platz: 4995 mit 0.3480392156862745
340.Platz: 3710 mit 0.34591608391608386
341.Platz: 2207 mit 0.3452883263009845
342.Platz: 4700 mit 0.33834586466165417
343.Platz: 4690 mit 0.33834586466165417
344.Platz: 6041 mit 0.3381679389312977
345.Platz: 8212 mit 0.33617828354670465
346.Platz: 6044 mit 0.336169488641198
347.Platz: 2383 mit 0.3350911147035832
348.Platz: 4308 mit 0.33481457098968626
349.Platz: 9348 mit 0.33333333333333337
350.Platz: 9347 mit 0.33333333333333337
351.Platz: 9346 mit 0.33333333333333337
352.Platz: 9055 mit 0.33333333333333337
353.Platz: 9054 mit 0.33333333333333337
354.Platz: 9053 mit 0.33333333333333337
355.Platz: 8544 mit 0.33333333333333337
356.Platz: 8543 mit 0.33333333333333337
357.Platz: 8542 mit 0.33333333333333337
358.Platz: 8201 mit 0.33333333333333337
359.Platz: 8199 mit 0.33333333333333337
360.Platz: 7955 mit 0.33333333333333337
361.Platz: 7954 mit 0.33333333333333337
362.Platz: 7953 mit 0.33333333333333337
363.Platz: 7661 mit 0.33333333333333337
364.Platz: 7655 mit 0.33333333333333337
365.Platz: 7606 mit 0.33333333333333337
366.Platz: 7605 mit 0.33333333333333337
367.Platz: 7604 mit 0.33333333333333337
368.Platz: 7576 mit 0.33333333333333337
369.Platz: 7572 mit 0.33333333333333337
370.Platz: 7408 mit 0.33333333333333337
371.Platz: 7407 mit 0.33333333333333337
372.Platz: 7406 mit 0.33333333333333337
373.Platz: 7300 mit 0.33333333333333337
374.Platz: 7299 mit 0.33333333333333337
375.Platz: 7298 mit 0.33333333333333337
376.Platz: 7224 mit 0.33333333333333337
377.Platz: 7223 mit 0.33333333333333337
378.Platz: 7222 mit 0.33333333333333337
379.Platz: 6733 mit 0.33333333333333337
380.Platz: 6731 mit 0.33333333333333337
381.Platz: 6270 mit 0.33333333333333337
382.Platz: 6264 mit 0.33333333333333337
383.Platz: 6263 mit 0.33333333333333337
384.Platz: 5912 mit 0.33333333333333337
385.Platz: 5911 mit 0.33333333333333337
386.Platz: 5910 mit 0.33333333333333337
387.Platz: 5867 mit 0.33333333333333337
388.Platz: 5866 mit 0.33333333333333337
389.Platz: 5865 mit 0.33333333333333337
390.Platz: 5402 mit 0.33333333333333337
391.Platz: 5398 mit 0.33333333333333337
392.Platz: 5397 mit 0.33333333333333337
393.Platz: 5347 mit 0.33333333333333337
394.Platz: 5346 mit 0.33333333333333337
395.Platz: 5345 mit 0.33333333333333337
396.Platz: 4594 mit 0.33333333333333337
397.Platz: 4592 mit 0.33333333333333337
398.Platz: 4590 mit 0.33333333333333337
399.Platz: 3613 mit 0.33333333333333337
400.Platz: 3612 mit 0.33333333333333337
401.Platz: 3611 mit 0.33333333333333337
402.Platz: 3583 mit 0.33333333333333337
403.Platz: 3581 mit 0.33333333333333337
404.Platz: 3574 mit 0.33333333333333337
405.Platz: 3573 mit 0.33333333333333337
406.Platz: 3572 mit 0.33333333333333337
407.Platz: 3571 mit 0.33333333333333337
408.Platz: 3569 mit 0.33333333333333337
409.Platz: 3489 mit 0.33333333333333337
410.Platz: 3488 mit 0.33333333333333337
411.Platz: 3487 mit 0.33333333333333337
412.Platz: 3273 mit 0.33333333333333337
413.Platz: 3272 mit 0.33333333333333337
414.Platz: 2537 mit 0.33333333333333337
415.Platz: 2536 mit 0.33333333333333337
416.Platz: 2535 mit 0.33333333333333337
417.Platz: 2379 mit 0.33333333333333337
418.Platz: 2378 mit 0.33333333333333337
419.Platz: 2377 mit 0.33333333333333337
420.Platz: 1407 mit 0.33333333333333337
421.Platz: 1406 mit 0.33333333333333337
422.Platz: 1405 mit 0.33333333333333337
423.Platz: 1343 mit 0.33333333333333337
424.Platz: 1342 mit 0.33333333333333337
425.Platz: 1323 mit 0.33333333333333337
426.Platz: 1322 mit 0.33333333333333337
427.Platz: 1321 mit 0.33333333333333337
428.Platz: 5157 mit 0.333244598251919
429.Platz: 1712 mit 0.33289175187918996
430.Platz: 5991 mit 0.3320401406993586
431.Platz: 5034 mit 0.3312655086848636
432.Platz: 4121 mit 0.3295748613678373
433.Platz: 5953 mit 0.32894736842105265
434.Platz: 3709 mit 0.32813873516886427
435.Platz: 2198 mit 0.3274730426629161
436.Platz: 3701 mit 0.32624142946187407
437.Platz: 3702 mit 0.3254564865146572
438.Platz: 4314 mit 0.32543999999999984
439.Platz: 6009 mit 0.3234476367006488
440.Platz: 7657 mit 0.3214285714285715
441.Platz: 6045 mit 0.3206771923150086
442.Platz: 5066 mit 0.3181818181818181
443.Platz: 5386 mit 0.3179500254971953
444.Platz: 5349 mit 0.3129140630881577
445.Platz: 4090 mit 0.31107544141251997
446.Platz: 4699 mit 0.30827067669172936
447.Platz: 7387 mit 0.307742214532872
448.Platz: 3343 mit 0.30674146147736303
449.Platz: 5032 mit 0.305210918114144
450.Platz: 5018 mit 0.3037037037037036
451.Platz: 404 mit 0.3015873015873015
452.Platz: 2203 mit 0.30094161958568744
453.Platz: 2206 mit 0.30075011720581335
454.Platz: 5228 mit 0.29800000000000004
455.Platz: 5162 mit 0.2952054438730456
456.Platz: 2591 mit 0.29450528151952715
457.Platz: 2407 mit 0.2939917640177683
458.Platz: 2250 mit 0.29284640889249336
459.Platz: 7515 mit 0.29166666666666663
460.Platz: 199 mit 0.2914285714285715
461.Platz: 2245 mit 0.29104395604395605
462.Platz: 4881 mit 0.28907905460472705
463.Platz: 7522 mit 0.288888888888889
464.Platz: 7521 mit 0.288888888888889
465.Platz: 7419 mit 0.28845389507154207
466.Platz: 3596 mit 0.2875
467.Platz: 7420 mit 0.28695054945054943
468.Platz: 3351 mit 0.28322742917659527
469.Platz: 5357 mit 0.2822265625
470.Platz: 2302 mit 0.28145011215125204
471.Platz: 5978 mit 0.27896066402020936
472.Platz: 2497 mit 0.278365636458879
473.Platz: 4698 mit 0.27819548872180455
474.Platz: 3608 mit 0.27761194029850744
475.Platz: 2194 mit 0.27477477477477474
476.Platz: 5057 mit 0.27469135802469136
477.Platz: 6653 mit 0.27297668038408773
478.Platz: 8221 mit 0.2729571676940099
479.Platz: 1714 mit 0.2654162558621158
480.Platz: 7227 mit 0.26349206349206344
481.Platz: 2502 mit 0.2597263018805889
482.Platz: 5712 mit 0.2583542939274165
483.Platz: 3298 mit 0.25655002637594515
484.Platz: 3338 mit 0.2555653244241253
485.Platz: 6529 mit 0.25380009212344534
486.Platz: 2581 mit 0.25296692687960853
487.Platz: 4298 mit 0.25257870753935385
488.Platz: 2557 mit 0.25034805661927717
489.Platz: 9696 mit 0.25
490.Platz: 9695 mit 0.25
491.Platz: 9694 mit 0.25
492.Platz: 9693 mit 0.25
493.Platz: 8882 mit 0.25
494.Platz: 8879 mit 0.25
495.Platz: 8878 mit 0.25
496.Platz: 8875 mit 0.25
497.Platz: 8874 mit 0.25
498.Platz: 8872 mit 0.25
499.Platz: 8871 mit 0.25
500.Platz: 8870 mit 0.25
501.Platz: 8869 mit 0.25
502.Platz: 8868 mit 0.25
503.Platz: 8867 mit 0.25
504.Platz: 8206 mit 0.25
505.Platz: 8202 mit 0.25
506.Platz: 7670 mit 0.25
507.Platz: 7669 mit 0.25
508.Platz: 7668 mit 0.25
509.Platz: 7667 mit 0.25
510.Platz: 7639 mit 0.25
511.Platz: 7634 mit 0.25
512.Platz: 6893 mit 0.25
513.Platz: 6891 mit 0.25
514.Platz: 6644 mit 0.25
515.Platz: 6640 mit 0.25
516.Platz: 6639 mit 0.25
517.Platz: 6560 mit 0.25
518.Platz: 6556 mit 0.25
519.Platz: 6047 mit 0.25
520.Platz: 6036 mit 0.25
521.Platz: 5957 mit 0.25
522.Platz: 5813 mit 0.25
523.Platz: 5812 mit 0.25
524.Platz: 5811 mit 0.25
525.Platz: 5810 mit 0.25
526.Platz: 5408 mit 0.25
527.Platz: 5407 mit 0.25
528.Platz: 5406 mit 0.25
529.Platz: 5405 mit 0.25
530.Platz: 5072 mit 0.25
531.Platz: 5071 mit 0.25
532.Platz: 5070 mit 0.25
533.Platz: 5069 mit 0.25
534.Platz: 5051 mit 0.25
535.Platz: 5050 mit 0.25
536.Platz: 5049 mit 0.25
537.Platz: 5048 mit 0.25
538.Platz: 4960 mit 0.25
539.Platz: 4959 mit 0.25
540.Platz: 4958 mit 0.25
541.Platz: 4957 mit 0.25
542.Platz: 4595 mit 0.25
543.Platz: 4593 mit 0.25
544.Platz: 4591 mit 0.25
545.Platz: 4175 mit 0.25
546.Platz: 4174 mit 0.25
547.Platz: 4173 mit 0.25
548.Platz: 4172 mit 0.25
549.Platz: 2384 mit 0.24938271604938267
550.Platz: 6026 mit 0.2488354037267081
551.Platz: 2501 mit 0.24822532794795726
552.Platz: 4291 mit 0.24584581818181817
553.Platz: 7646 mit 0.244140625
554.Platz: 7643 mit 0.244140625
555.Platz: 3796 mit 0.24295685279187818
556.Platz: 9927 mit 0.24258816198940447
557.Platz: 6029 mit 0.24251478369125434
558.Platz: 4330 mit 0.24191038582771418
559.Platz: 7716 mit 0.2413487133984028
560.Platz: 3789 mit 0.23980121643673058
561.Platz: 3467 mit 0.23913043478260865
562.Platz: 588 mit 0.23913043478260865
563.Platz: 5031 mit 0.23809523809523814
564.Platz: 5028 mit 0.23809523809523814
565.Platz: 2381 mit 0.23809523809523814
566.Platz: 1414 mit 0.23312331233123318
567.Platz: 6025 mit 0.2300817160367723
568.Platz: 5025 mit 0.22962962962962952
569.Platz: 6530 mit 0.22892676186089356
570.Platz: 5233 mit 0.2286666666666668
571.Platz: 9198 mit 0.2284845231705136
572.Platz: 7422 mit 0.22721928277483838
573.Platz: 5279 mit 0.2264093137254901
574.Platz: 7622 mit 0.2243401759530792
575.Platz: 4287 mit 0.22226045968381103
576.Platz: 4341 mit 0.22004992633194131
577.Platz: 4209 mit 0.2200279894262167
578.Platz: 7255 mit 0.21961634845539235
579.Platz: 490 mit 0.21954334609322224
580.Platz: 7249 mit 0.21951098596018093
581.Platz: 4315 mit 0.2172566371681416
582.Platz: 410 mit 0.21693121693121697
583.Platz: 4614 mit 0.21670329670329658
584.Platz: 5121 mit 0.21638151913381265
585.Platz: 9201 mit 0.2151249478141588
586.Platz: 5733 mit 0.2142857142857143
587.Platz: 5975 mit 0.2140021652832912
588.Platz: 2368 mit 0.21315466061637367
589.Platz: 5053 mit 0.2129629629629629
590.Platz: 7295 mit 0.21250000000000002
591.Platz: 4706 mit 0.21250000000000002
592.Platz: 2387 mit 0.21247749935712446
593.Platz: 4599 mit 0.21194431971261796
594.Platz: 2192 mit 0.21171171171171166
595.Platz: 2191 mit 0.21171171171171166
596.Platz: 5954 mit 0.21052631578947367
597.Platz: 7626 mit 0.20935158031932222
598.Platz: 7618 mit 0.20935158031932222
599.Platz: 4143 mit 0.2077464788732395
600.Platz: 4271 mit 0.20451129618992914
601.Platz: 2011 mit 0.20253164556962022
602.Platz: 7436 mit 0.20187033129953813
603.Platz: 3795 mit 0.20172135556750947
604.Platz: 6710 mit 0.20076958256453925
605.Platz: 7524 mit 0.20000000000000007
606.Platz: 7523 mit 0.20000000000000007
607.Platz: 6199 mit 0.19999999999999996
608.Platz: 6198 mit 0.19999999999999996
609.Platz: 6197 mit 0.19999999999999996
610.Platz: 6196 mit 0.19999999999999996
611.Platz: 6195 mit 0.19999999999999996
612.Platz: 5403 mit 0.19999999999999996
613.Platz: 5401 mit 0.19999999999999996
614.Platz: 5399 mit 0.19999999999999996
615.Platz: 5016 mit 0.19999999999999996
616.Platz: 4736 mit 0.19999999999999996
617.Platz: 4735 mit 0.19999999999999996
618.Platz: 4734 mit 0.19999999999999996
619.Platz: 4733 mit 0.19999999999999996
620.Platz: 4732 mit 0.19999999999999996
621.Platz: 536 mit 0.1991088719361086
622.Platz: 2612 mit 0.1971425927132
623.Platz: 7830 mit 0.19602763385146793
624.Platz: 8143 mit 0.19470928795584086
625.Platz: 4714 mit 0.1945652173913044
626.Platz: 5977 mit 0.19451461566221573
627.Platz: 4122 mit 0.19396179913739986
628.Platz: 6178 mit 0.19240148889744568
629.Platz: 2364 mit 0.19213374873635125
630.Platz: 5995 mit 0.19204869204869213
631.Platz: 5956 mit 0.1907894736842105
632.Platz: 2253 mit 0.1907710989678204
633.Platz: 4074 mit 0.19053254437869815
634.Platz: 7852 mit 0.19012842759686954
635.Platz: 2254 mit 0.18851227249958258
636.Platz: 7214 mit 0.1873015873015873
637.Platz: 7213 mit 0.1873015873015873
638.Platz: 5133 mit 0.18634920634920638
639.Platz: 5898 mit 0.18556085918854415
640.Platz: 3465 mit 0.1847826086956521
641.Platz: 3464 mit 0.1847826086956521
642.Platz: 585 mit 0.1847826086956521
643.Platz: 641 mit 0.18455694871592676
644.Platz: 6027 mit 0.18353649508957204
645.Platz: 7501 mit 0.18353344768439106
646.Platz: 7624 mit 0.18312153796024766
647.Platz: 5684 mit 0.18282578140686712
648.Platz: 3476 mit 0.18258302583025832
649.Platz: 5253 mit 0.1822991822991824
650.Platz: 3790 mit 0.18211451247165533
651.Platz: 5212 mit 0.18092179612747694
652.Platz: 2190 mit 0.18018018018018012
653.Platz: 2189 mit 0.18018018018018012
654.Platz: 1418 mit 0.1791179117911792
655.Platz: 7659 mit 0.1785714285714286
656.Platz: 9189 mit 0.17838611558418327
657.Platz: 4997 mit 0.17647058823529405
658.Platz: 3601 mit 0.17500000000000004
659.Platz: 3598 mit 0.17500000000000004
660.Platz: 2274 mit 0.17441618557237226
661.Platz: 4170 mit 0.17313580246913585
662.Platz: 5925 mit 0.17253653053578122
663.Platz: 7242 mit 0.17229729729729726
664.Platz: 1378 mit 0.17196776929601365
665.Platz: 3328 mit 0.1709831531305004
666.Platz: 5961 mit 0.17037037037037028
667.Platz: 7844 mit 0.17002012072434614
668.Platz: 7795 mit 0.16969678521887732
669.Platz: 7380 mit 0.16929597362844362
670.Platz: 7248 mit 0.1690239677214218
671.Platz: 4612 mit 0.16845586640641952
672.Platz: 7611 mit 0.1681329423264908
673.Platz: 5240 mit 0.16800000000000004
674.Platz: 8389 mit 0.16666666666666674
675.Platz: 7648 mit 0.16666666666666674
676.Platz: 7638 mit 0.16666666666666674
677.Platz: 7637 mit 0.16666666666666674
678.Platz: 5739 mit 0.16666666666666674
679.Platz: 5735 mit 0.16666666666666674
680.Platz: 5724 mit 0.1663672296083364
681.Platz: 5045 mit 0.16625310173697272
682.Platz: 4575 mit 0.1655328798185941
683.Platz: 5267 mit 0.164983164983165
684.Platz: 5356 mit 0.16453900709219849
685.Platz: 4615 mit 0.1642082333906233
686.Platz: 6124 mit 0.1640918580375782
687.Platz: 6001 mit 0.16394230769230778
688.Platz: 2219 mit 0.1630434782608695
689.Platz: 2218 mit 0.1630434782608695
690.Platz: 2216 mit 0.1630434782608695
691.Platz: 4691 mit 0.16145833333333326
692.Platz: 4160 mit 0.16113569321533916
693.Platz: 7709 mit 0.1607142857142858
694.Platz: 7658 mit 0.1607142857142857
695.Platz: 8137 mit 0.16000000000000003
696.Platz: 8136 mit 0.16000000000000003
697.Platz: 2013 mit 0.15981012658227844
698.Platz: 2008 mit 0.15981012658227844
699.Platz: 6760 mit 0.1597142605168005
700.Platz: 7486 mit 0.1591039162783091
701.Platz: 7681 mit 0.15890935498778647
702.Platz: 5934 mit 0.15811165230423385
703.Platz: 4707 mit 0.1578947368421053
704.Platz: 5079 mit 0.15592203898050971
705.Platz: 7401 mit 0.155393611450515
706.Platz: 8245 mit 0.15459882583170248
