abgeschlossen in 0.2579130411148071 Minuten
63.Platz: 145 mit 0.5
64.Platz: 144 mit 0.5
65.Platz: 143 mit 0.5
66.Platz: 140 mit 0.5
67.Platz: 139 mit 0.5
68.Platz: 135 mit 0.5
69.Platz: 132 mit 0.5
70.Platz: 131 mit 0.5
71.Platz: 129 mit 0.5
72.Platz: 79 mit 0.5
73.Platz: 77 mit 0.5
74.Platz: 75 mit 0.5
75.Platz: 74 mit 0.5
76.Platz: 68 mit 0.5
77.Platz: 66 mit 0.5
78.Platz: 56 mit 0.5
79.Platz: 50 mit 0.5
80.Platz: 46 mit 0.5
81.Platz: 45 mit 0.5
82.Platz: 42 mit 0.5
83.Platz: 263 mit 0.33333333333333337
84.Platz: 261 mit 0.33333333333333337
85.Platz: 250 mit 0.33333333333333337
86.Platz: 248 mit 0.33333333333333337
87.Platz: 245 mit 0.33333333333333337
88.Platz: 243 mit 0.33333333333333337
89.Platz: 239 mit 0.33333333333333337
90.Platz: 230 mit 0.33333333333333337
91.Platz: 225 mit 0.33333333333333337
92.Platz: 224 mit 0.33333333333333337
93.Platz: 222 mit 0.33333333333333337
94.Platz: 221 mit 0.33333333333333337
95.Platz: 218 mit 0.33333333333333337
96.Platz: 216 mit 0.33333333333333337
97.Platz: 215 mit 0.33333333333333337
98.Platz: 214 mit 0.33333333333333337
99.Platz: 213 mit 0.33333333333333337
100.Platz: 212 mit 0.33333333333333337
101.Platz: 210 mit 0.33333333333333337
102.Platz: 208 mit 0.33333333333333337
103.Platz: 206 mit 0.33333333333333337
104.Platz: 204 mit 0.33333333333333337
105.Platz: 203 mit 0.33333333333333337
106.Platz: 202 mit 0.33333333333333337
107.Platz: 201 mit 0.33333333333333337
108.Platz: 194 mit 0.33333333333333337
109.Platz: 192 mit 0.33333333333333337
110.Platz: 179 mit 0.33333333333333337
111.Platz: 175 mit 0.33333333333333337
112.Platz: 174 mit 0.33333333333333337
113.Platz: 169 mit 0.33333333333333337
114.Platz: 166 mit 0.33333333333333337
115.Platz: 159 mit 0.33333333333333337
116.Platz: 154 mit 0.33333333333333337
117.Platz: 151 mit 0.33333333333333337
118.Platz: 148 mit 0.33333333333333337
119.Platz: 138 mit 0.33333333333333337
120.Platz: 137 mit 0.33333333333333337
121.Platz: 136 mit 0.33333333333333337
122.Platz: 133 mit 0.33333333333333337
123.Platz: 130 mit 0.33333333333333337
124.Platz: 128 mit 0.33333333333333337
125.Platz: 127 mit 0.33333333333333337
126.Platz: 125 mit 0.33333333333333337
127.Platz: 123 mit 0.33333333333333337
128.Platz: 119 mit 0.33333333333333337
129.Platz: 87 mit 0.33333333333333337
130.Platz: 86 mit 0.33333333333333337
131.Platz: 82 mit 0.33333333333333337
132.Platz: 80 mit 0.33333333333333337
133.Platz: 72 mit 0.33333333333333337
134.Platz: 70 mit 0.33333333333333337
135.Platz: 67 mit 0.33333333333333337
136.Platz: 65 mit 0.33333333333333337
137.Platz: 62 mit 0.33333333333333337
138.Platz: 61 mit 0.33333333333333337
139.Platz: 55 mit 0.33333333333333337
140.Platz: 53 mit 0.33333333333333337
141.Platz: 48 mit 0.33333333333333337
142.Platz: 47 mit 0.33333333333333337
143.Platz: 38 mit 0.33333333333333337
144.Platz: 236 mit 0.25
145.Platz: 198 mit 0.25
146.Platz: 196 mit 0.25
147.Platz: 187 mit 0.25
148.Platz: 182 mit 0.25
149.Platz: 167 mit 0.25
150.Platz: 165 mit 0.25
151.Platz: 163 mit 0.25
152.Platz: 156 mit 0.25
153.Platz: 155 mit 0.25
154.Platz: 153 mit 0.25
155.Platz: 150 mit 0.25
156.Platz: 146 mit 0.25
157.Platz: 122 mit 0.25
158.Platz: 99 mit 0.25
159.Platz: 90 mit 0.25
160.Platz: 85 mit 0.25
161.Platz: 84 mit 0.25
162.Platz: 71 mit 0.25
163.Platz: 69 mit 0.25
164.Platz: 63 mit 0.25
165.Platz: 51 mit 0.25
166.Platz: 43 mit 0.25
167.Platz: 17 mit 0.23767792779474106
168.Platz: 249 mit 0.19999999999999996
169.Platz: 235 mit 0.19999999999999996
170.Platz: 180 mit 0.19999999999999996
171.Platz: 168 mit 0.19999999999999996
172.Platz: 161 mit 0.19999999999999996
173.Platz: 124 mit 0.19999999999999996
174.Platz: 104 mit 0.19999999999999996
175.Platz: 89 mit 0.19999999999999996
176.Platz: 40 mit 0.19999999999999996
177.Platz: 13 mit 0.17924483551929415
178.Platz: 21 mit 0.17027933563416742
179.Platz: 7 mit 0.16732397473730665
180.Platz: 211 mit 0.16666666666666674
181.Platz: 200 mit 0.16666666666666674
182.Platz: 193 mit 0.16666666666666674
183.Platz: 142 mit 0.16666666666666674
184.Platz: 134 mit 0.16666666666666674
185.Platz: 94 mit 0.16666666666666674
186.Platz: 58 mit 0.16666666666666674
187.Platz: 57 mit 0.16666666666666674
188.Platz: 246 mit 0.1428571428571428
189.Platz: 141 mit 0.1428571428571428
190.Platz: 39 mit 0.1427442265395894
191.Platz: 25 mit 0.12899960416808476
192.Platz: 157 mit 0.125
193.Platz: 59 mit 0.125
194.Platz: 44 mit 0.12103026053612531
195.Platz: 121 mit 0.11111111111111116
196.Platz: 108 mit 0.11111111111111116
197.Platz: 106 mit 0.11111111111111116
198.Platz: 91 mit 0.11111111111111116
199.Platz: 54 mit 0.11111111111111116
200.Platz: 33 mit 0.1004298449547576
201.Platz: 111 mit 0.09999999999999987
202.Platz: 64 mit 0.09999999999999987
203.Platz: 176 mit 0.09090909090909083
204.Platz: 88 mit 0.08470211630802049
205.Platz: 28 mit 0.08335016711352705
206.Platz: 120 mit 0.08333333333333337
207.Platz: 114 mit 0.08333333333333337
208.Platz: 113 mit 0.08333333333333337
209.Platz: 37 mit 0.08333333333333337
210.Platz: 173 mit 0.07692307692307698
211.Platz: 117 mit 0.07692307692307698
212.Platz: 115 mit 0.07692307692307698
213.Platz: 102 mit 0.07692307692307698
214.Platz: 98 mit 0.07692307692307698
215.Platz: 12 mit 0.07155106601905226
216.Platz: 22 mit 0.07154315506029973
217.Platz: 118 mit 0.07142857142857151
218.Platz: 49 mit 0.0675290856838966
219.Platz: 116 mit 0.06666666666666676
220.Platz: 93 mit 0.06666666666666676
221.Platz: 83 mit 0.06666666666666676
222.Platz: 81 mit 0.05882352941176472
223.Platz: 11 mit 0.05746192786995208
224.Platz: 247 mit 0.05555555555555558
225.Platz: 177 mit 0.05555555555555558
226.Platz: 109 mit 0.05555555555555558
227.Platz: 183 mit 0.052631578947368474
228.Platz: 8 mit 0.047944365128937294
229.Platz: 191 mit 0.04761904761904756
230.Platz: 27 mit 0.046281976931503266
231.Platz: 10 mit 0.045384554643082775
232.Platz: 23 mit 0.04437323484683908
233.Platz: 19 mit 0.043687592946675124
234.Platz: 9 mit 0.04317430325932914
235.Platz: 52 mit 0.04310344827586199
236.Platz: 76 mit 0.04166666666666663
237.Platz: 26 mit 0.039226153834364785
238.Platz: 103 mit 0.038461538461538436
239.Platz: 32 mit 0.038461538461538436
240.Platz: 24 mit 0.03811036966423054
241.Platz: 5 mit 0.03728683287697554
242.Platz: 95 mit 0.03703703703703698
243.Platz: 100 mit 0.03571428571428581
244.Platz: 110 mit 0.0344827586206895
245.Platz: 107 mit 0.0344827586206895
246.Platz: 41 mit 0.03253388055234918
247.Platz: 171 mit 0.03225806451612889
248.Platz: 105 mit 0.030303030303030276
249.Platz: 112 mit 0.027027027027027195
250.Platz: 97 mit 0.027027027027027195
251.Platz: 78 mit 0.027027027027027195
252.Platz: 73 mit 0.027027027027027195
253.Platz: 92 mit 0.026315789473684292
254.Platz: 101 mit 0.025000000000000022
255.Platz: 96 mit 0.025000000000000022
256.Platz: 126 mit 0.024390243902439046
257.Platz: 60 mit 0.024390243902439046
258.Platz: 30 mit 0.023809523809523725
259.Platz: 14 mit 0.020394971334674383
260.Platz: 16 mit 0.019111712277212867
261.Platz: 1 mit 0.018709831624794115
262.Platz: 20 mit 0.018537061761360718
263.Platz: 36 mit 0.017689465621339218
264.Platz: 0 mit 0.01722057694417034
265.Platz: 15 mit 0.017013399153737674
266.Platz: 29 mit 0.01642070511714988
267.Platz: 35 mit 0.01623461639172552
268.Platz: 4 mit 0.015564984883402633
269.Platz: 3 mit 0.015433412174532535
270.Platz: 31 mit 0.015305320290657565
271.Platz: 34 mit 0.015088849291330808
272.Platz: 6 mit 0.014646975520938743
273.Platz: 2 mit 0.014522574103894459
274.Platz: 18 mit 0.014084221207508851
