abgeschlossen in 90.88389292955398 Minuten
162.Platz: 487 mit 0.0020226411034636183
163.Platz: 771 mit 0.002019852926054111
164.Platz: 671 mit 0.002016507113162813
165.Platz: 945 mit 0.002012603664789503
166.Platz: 1085 mit 0.0020114883938257
167.Platz: 439 mit 0.0020114883938257
168.Platz: 355 mit 0.0020070273099705993
169.Platz: 461 mit 0.0020025662261153876
170.Platz: 1414 mit 0.0019925287874412723
171.Platz: 79 mit 0.0019869524326222576
172.Platz: 1109 mit 0.0019858371616584547
173.Platz: 690 mit 0.0019858371616584547
174.Platz: 364 mit 0.0019841642552127503
175.Platz: 38 mit 0.0019830489842490584
176.Platz: 569 mit 0.001976357358466241
177.Platz: 392 mit 0.0019685504617196203
178.Platz: 303 mit 0.0019685504617196203
179.Platz: 790 mit 0.0019652046488282116
180.Platz: 360 mit 0.0019624164714187042
181.Platz: 906 mit 0.0019568401165998006
182.Platz: 419 mit 0.0019551672101540962
183.Platz: 420 mit 0.0019490332198531801
184.Platz: 711 mit 0.0019473603134075868
185.Platz: 1259 mit 0.0019434568650342765
186.Platz: 1413 mit 0.0019194785393127356
187.Platz: 595 mit 0.0019155750909394254
188.Platz: 607 mit 0.0019072105587110144
189.Platz: 378 mit 0.00190553765226531
190.Platz: 169 mit 0.0019021918393739012
191.Platz: 389 mit 0.0019005189329281968
192.Platz: 772 mit 0.001898288391000591
193.Platz: 694 mit 0.001892154400699786
194.Platz: 285 mit 0.0018871356813626727
195.Platz: 806 mit 0.0018860204103988698
196.Platz: 1063 mit 0.0018832322329893625
197.Platz: 1208 mit 0.0018704066169057398
198.Platz: 1571 mit 0.0018676184394962325
199.Platz: 1350 mit 0.001867060804014331
200.Platz: 60 mit 0.0018665031685324296
201.Platz: 498 mit 0.0018653878975687377
202.Platz: 1407 mit 0.0018642726266049348
203.Platz: 513 mit 0.0018520046460032136
204.Platz: 1609 mit 0.0018508893750394106
205.Platz: 425 mit 0.0018469859266661004
206.Platz: 524 mit 0.001844197749256593
207.Platz: 54 mit 0.0018402943008832828
208.Platz: 610 mit 0.0018324874041367734
209.Platz: 1150 mit 0.0018246805073901529
210.Platz: 412 mit 0.0018230076009444485
211.Platz: 895 mit 0.001822449965462658
212.Platz: 932 mit 0.0018196617880530397
213.Platz: 1687 mit 0.001816315975161742
214.Platz: 450 mit 0.0018107396203427273
215.Platz: 75 mit 0.001807951442933331
216.Platz: 44 mit 0.001807951442933331
217.Platz: 242 mit 0.0018057209010057251
218.Platz: 632 mit 0.0017895494720306937
219.Platz: 280 mit 0.0017834154817297776
220.Platz: 635 mit 0.0017756085849832681
221.Platz: 173 mit 0.001770589865646155
222.Platz: 506 mit 0.0017666864172728447
223.Platz: 462 mit 0.001762225333417744
224.Platz: 614 mit 0.0017599947914901382
225.Platz: 1137 mit 0.0017588795205263352
226.Platz: 310 mit 0.0017583218850444338
227.Platz: 66 mit 0.001753860801189222
228.Platz: 1276 mit 0.0017527455302254191
229.Platz: 1629 mit 0.0017505149882979243
230.Platz: 1475 mit 0.0017499573528159118
231.Platz: 967 mit 0.001740477549623698
232.Platz: 1197 mit 0.0017282095690219768
233.Platz: 797 mit 0.0017265366625762724
234.Platz: 686 mit 0.0017265366625762724
235.Platz: 1541 mit 0.001723748485166876
236.Platz: 167 mit 0.00171761449486596
237.Platz: 1054 mit 0.0017159415884202556
238.Platz: 1294 mit 0.0016986548884814212
239.Platz: 1062 mit 0.0016964243465538154
240.Platz: 42 mit 0.0016897327207709978
241.Platz: 366 mit 0.0016835987304701927
242.Platz: 718 mit 0.0016824834595063898
243.Platz: 359 mit 0.00167077311438657
244.Platz: 476 mit 0.0016696578434227671
245.Platz: 465 mit 0.0016696578434227671
246.Platz: 398 mit 0.0016696578434227671
247.Platz: 156 mit 0.0016679849369770627
248.Platz: 998 mit 0.0016657543950494569
249.Platz: 345 mit 0.0016534864144477357
250.Platz: 725 mit 0.001650140601556438
251.Platz: 281 mit 0.001649025330592635
252.Platz: 1468 mit 0.001635642079027111
253.Platz: 460 mit 0.0016295080887261948
254.Platz: 329 mit 0.0016295080887261948
255.Platz: 662 mit 0.0016267199113166875
256.Platz: 940 mit 0.001625047004870983
257.Platz: 1031 mit 0.0016211435564976728
258.Platz: 161 mit 0.0016183553790882765
259.Platz: 1481 mit 0.001617797743606375
260.Platz: 1223 mit 0.0016161248371606707
261.Platz: 483 mit 0.0016083179404140502
262.Platz: 964 mit 0.0016077603049321487
263.Platz: 1494 mit 0.0016055297630045429
264.Platz: 851 mit 0.0016010686791494422
265.Platz: 1185 mit 0.0016005110436675407
266.Platz: 1417 mit 0.0015999534081856392
267.Platz: 549 mit 0.0015982805017399349
268.Platz: 1041 mit 0.001589915969511524
269.Platz: 377 mit 0.0015837819792106078
270.Platz: 25 mit 0.0015832243437287064
271.Platz: 789 mit 0.0015821090727649034
272.Platz: 1552 mit 0.00158043616631931
273.Platz: 1069 mit 0.00158043616631931
274.Platz: 953 mit 0.0015787632598734946
275.Platz: 1685 mit 0.0015754174469821969
276.Platz: 390 mit 0.0015715139986088866
277.Platz: 89 mit 0.0015681681857174778
278.Platz: 112 mit 0.0015637071018622661
279.Platz: 1668 mit 0.0015631494663804757
280.Platz: 914 mit 0.0015631494663804757
281.Platz: 266 mit 0.0015614765599346603
282.Platz: 793 mit 0.0015564578405976581
283.Platz: 1302 mit 0.0015542272986700523
284.Platz: 824 mit 0.001551439121260545
285.Platz: 1507 mit 0.001550323850296742
286.Platz: 114 mit 0.001544189859995937
287.Platz: 374 mit 0.001543074589032134
288.Platz: 1557 mit 0.0015408440471045282
289.Platz: 405 mit 0.0015335947858399201
290.Platz: 916 mit 0.0015313642439123143
291.Platz: 1022 mit 0.0015302489729485114
292.Platz: 791 mit 0.0015291337019847084
293.Platz: 1282 mit 0.0015269031600572136
294.Platz: 1709 mit 0.0015190962633105931
295.Platz: 1580 mit 0.0015190962633105931
296.Platz: 1139 mit 0.0015179809923467902
297.Platz: 677 mit 0.0015179809923467902
298.Platz: 1312 mit 0.001512962273009677
299.Platz: 115 mit 0.0015112893665639726
300.Platz: 401 mit 0.0015107317310821822
301.Platz: 561 mit 0.0015079435536725638
302.Platz: 77 mit 0.001504597740781266
303.Platz: 542 mit 0.001488983947288136
304.Platz: 1057 mit 0.0014884263118062346
305.Platz: 414 mit 0.0014778312376502178
306.Platz: 908 mit 0.001476715966686415
307.Platz: 682 mit 0.0014711396118674003
308.Platz: 1363 mit 0.0014694667054216959
309.Platz: 505 mit 0.0014594292667475806
310.Platz: 1159 mit 0.0014555258183742703
311.Platz: 69 mit 0.0014555258183742703
312.Platz: 1103 mit 0.0014510647345191696
313.Platz: 145 mit 0.0014488341925914527
314.Platz: 1389 mit 0.0014460460151820564
315.Platz: 978 mit 0.0014415849313268447
316.Platz: 232 mit 0.0014415849313268447
317.Platz: 1043 mit 0.0014410272958449433
318.Platz: 628 mit 0.001438239118435436
319.Platz: 174 mit 0.0014354509410259286
320.Platz: 1011 mit 0.0014332203990984338
321.Platz: 39 mit 0.001428759315243222
322.Platz: 1388 mit 0.0014276440442794192
323.Platz: 650 mit 0.0014276440442794192
324.Platz: 485 mit 0.0014259711378337148
325.Platz: 748 mit 0.001422625324942417
326.Platz: 1528 mit 0.0014187218765691068
327.Platz: 1180 mit 0.0014187218765691068
328.Platz: 1712 mit 0.0014176066056053038
329.Platz: 648 mit 0.0014170489701232913
330.Platz: 533 mit 0.0014148184281957965
331.Platz: 702 mit 0.0014131455217502031
332.Platz: 653 mit 0.0014131455217502031
333.Platz: 1347 mit 0.0014125878862681907
334.Platz: 877 mit 0.0014075691669310775
335.Platz: 1076 mit 0.001399762270184568
336.Platz: 720 mit 0.0013992046347026665
337.Platz: 1234 mit 0.0013958588218113688
338.Platz: 719 mit 0.001392513008919849
339.Platz: 495 mit 0.0013886095605466497
340.Platz: 874 mit 0.0013880519250647483
341.Platz: 1311 mit 0.0013869366541009454
342.Platz: 509 mit 0.001385263747655241
343.Platz: 493 mit 0.0013835908412095366
344.Platz: 1330 mit 0.0013808026638000293
345.Platz: 317 mit 0.001369649954162111
346.Platz: 1843 mit 0.0013668617767526037
347.Platz: 1658 mit 0.0013668617767526037
348.Platz: 67 mit 0.0013663041412708132
349.Platz: 215 mit 0.0013629583283794044
350.Platz: 747 mit 0.001362400692897503
351.Platz: 1640 mit 0.0013596125154879957
352.Platz: 1240 mit 0.001355151431632784
353.Platz: 394 mit 0.001355151431632784
354.Platz: 1428 mit 0.0013545937961508825
355.Platz: 951 mit 0.0013529208897052891
356.Platz: 713 mit 0.001346786899404373
357.Platz: 869 mit 0.001339537638139765
358.Platz: 1663 mit 0.001338422367175962
359.Platz: 180 mit 0.0013328460123569474
360.Platz: 187 mit 0.0013317307413931445
361.Platz: 820 mit 0.0013267120220560313
362.Platz: 735 mit 0.001323923844646524
363.Platz: 931 mit 0.0013222509382009306
364.Platz: 786 mit 0.0013216933027189182
365.Platz: 102 mit 0.0013205780317551152
366.Platz: 1469 mit 0.0013200203962733248
367.Platz: 1452 mit 0.0013200203962733248
368.Platz: 175 mit 0.001317789854345608
369.Platz: 1051 mit 0.0013172322188638175
370.Platz: 1368 mit 0.001315559312418113
371.Platz: 679 mit 0.0013150016769362116
372.Platz: 1506 mit 0.0013133287704905072
373.Platz: 508 mit 0.0013133287704905072
374.Platz: 770 mit 0.0013122134995267043
375.Platz: 362 mit 0.0013066371447078007
376.Platz: 642 mit 0.0013032913318162809
377.Platz: 834 mit 0.0012965997060335743
378.Platz: 866 mit 0.0012921386221783626
379.Platz: 1266 mit 0.0012915809866965722
380.Platz: 270 mit 0.0012910233512145597
381.Platz: 1078 mit 0.0012860046318775575
382.Platz: 26 mit 0.0012848893609137546
383.Platz: 657 mit 0.0012843317254318531
384.Platz: 1221 mit 0.0012832164544680502
385.Platz: 497 mit 0.0012821011835043583
386.Platz: 95 mit 0.001280428277058543
387.Platz: 740 mit 0.001279313006094851
388.Platz: 1008 mit 0.0012770824641672451
389.Platz: 379 mit 0.0012748519222396393
390.Platz: 862 mit 0.0012742942867577378
391.Platz: 1098 mit 0.0012726213803120334
392.Platz: 526 mit 0.0012726213803120334
393.Platz: 1243 mit 0.001272063744830132
394.Platz: 1140 mit 0.0012715061093482305
395.Platz: 432 mit 0.0012715061093482305
396.Platz: 279 mit 0.0012715061093482305
397.Platz: 525 mit 0.001270948473866329
398.Platz: 9 mit 0.0012703908383844276
399.Platz: 961 mit 0.001257565222300805
400.Platz: 136 mit 0.0012536617739274947
401.Platz: 409 mit 0.0012497583255541844
402.Platz: 848 mit 0.0012402785223619706
403.Platz: 1373 mit 0.0012380479804344757
404.Platz: 704 mit 0.0012358174385067588
405.Platz: 889 mit 0.0012352598030249684
406.Platz: 113 mit 0.0012352598030249684
407.Platz: 1317 mit 0.001234702167542956
408.Platz: 888 mit 0.001234702167542956
409.Platz: 894 mit 0.0012291258127240523
410.Platz: 141 mit 0.0012291258127240523
411.Platz: 1564 mit 0.0012285681772421508
412.Platz: 745 mit 0.0012285681772421508
413.Platz: 1785 mit 0.0012213189159774318
414.Platz: 298 mit 0.0012207612804956414
415.Platz: 1013 mit 0.001217973103086134
416.Platz: 496 mit 0.0012174154676042326
417.Platz: 424 mit 0.0012112814773034275
418.Platz: 691 mit 0.001210723841821415
419.Platz: 304 mit 0.0012090509353757106
420.Platz: 253 mit 0.0012090509353757106
421.Platz: 1630 mit 0.0012029169450747945
422.Platz: 876 mit 0.0012006864031472997
423.Platz: 1160 mit 0.0012001287676653982
424.Platz: 929 mit 0.0012001287676653982
425.Platz: 774 mit 0.0011928795064007902
426.Platz: 911 mit 0.0011923218709187777
427.Platz: 999 mit 0.0011884184225455785
428.Platz: 1570 mit 0.0011861878806179726
429.Platz: 1623 mit 0.0011850726096541697
430.Platz: 418 mit 0.0011839573386903668
431.Platz: 278 mit 0.0011833997032084653
432.Platz: 1496 mit 0.0011828420677265639
433.Platz: 110 mit 0.001180611525799069
434.Platz: 1622 mit 0.0011800538903170565
435.Platz: 1805 mit 0.001179496254835266
436.Platz: 750 mit 0.001179496254835266
437.Platz: 674 mit 0.001179496254835266
438.Platz: 129 mit 0.001179496254835266
439.Platz: 84 mit 0.0011789386193532536
440.Platz: 333 mit 0.0011761504419437463
441.Platz: 416 mit 0.0011750351709800544
442.Platz: 816 mit 0.00117336226453435
443.Platz: 733 mit 0.001172246993570436
444.Platz: 883 mit 0.0011711317226067441
445.Platz: 871 mit 0.0011683435451973478
446.Platz: 178 mit 0.001167228274233545
447.Platz: 1645 mit 0.001166113003269631
448.Platz: 258 mit 0.001166113003269631
449.Platz: 1077 mit 0.0011655553677877295
450.Platz: 603 mit 0.001164997732305828
451.Platz: 479 mit 0.0011627671903782222
452.Platz: 155 mit 0.0011622095548964317
453.Platz: 10 mit 0.0011622095548964317
454.Platz: 146 mit 0.0011605366484507273
455.Platz: 867 mit 0.0011594213774869244
456.Platz: 1634 mit 0.0011583061065231215
457.Platz: 368 mit 0.0011571908355593186
458.Platz: 144 mit 0.0011571908355593186
459.Platz: 520 mit 0.001156633200077417
460.Platz: 158 mit 0.0011560755645955156
461.Platz: 94 mit 0.0011560755645955156
462.Platz: 185 mit 0.0011538450226680208
463.Platz: 924 mit 0.0011532873871860083
464.Platz: 203 mit 0.0011532873871860083
465.Platz: 202 mit 0.0011527297517041069
466.Platz: 306 mit 0.001150499209776501
467.Platz: 73 mit 0.001149383938812698
468.Platz: 438 mit 0.0011488263033309076
469.Platz: 143 mit 0.0011488263033309076
470.Platz: 551 mit 0.0011482686678490062
471.Platz: 249 mit 0.0011465957614031907
472.Platz: 117 mit 0.0011426923130299915
473.Platz: 123 mit 0.0011415770420662996
474.Platz: 339 mit 0.0011399041356204842
475.Platz: 301 mit 0.0011393465001385827
476.Platz: 1132 mit 0.0011387888646566813
477.Platz: 618 mit 0.0011387888646566813
478.Platz: 636 mit 0.0011382312291747798
479.Platz: 688 mit 0.0011376735936929894
480.Platz: 397 mit 0.001136000687247174
481.Platz: 164 mit 0.0011332125098376666
482.Platz: 1230 mit 0.0011326548743558762
483.Platz: 384 mit 0.0011315396033920733
484.Platz: 857 mit 0.0011309819679101718
485.Platz: 896 mit 0.0011298666969463689
486.Platz: 1125 mit 0.001128751425982566
487.Platz: 148 mit 0.0011281937905006645
488.Platz: 731 mit 0.0011270785195368616
489.Platz: 430 mit 0.0011254056130911572
490.Platz: 1754 mit 0.0011248479776092557
491.Platz: 272 mit 0.0011242903421274653
492.Platz: 726 mit 0.0011237327066454528
493.Platz: 555 mit 0.0011220598001998594
494.Platz: 1478 mit 0.001121502164717958
495.Platz: 315 mit 0.0011209445292359455
496.Platz: 447 mit 0.0011187139873083396
497.Platz: 37 mit 0.0011187139873083396
498.Platz: 697 mit 0.0011181563518265492
499.Platz: 448 mit 0.0011181563518265492
500.Platz: 913 mit 0.0011164834453808448
501.Platz: 319 mit 0.0011164834453808448
502.Platz: 88 mit 0.0011148105389351404
503.Platz: 761 mit 0.001114252903453239
504.Platz: 289 mit 0.0011136952679713374
505.Platz: 223 mit 0.001113137632489436
506.Platz: 578 mit 0.0011125799970075345
507.Platz: 1165 mit 0.001112022361525633
508.Platz: 53 mit 0.001112022361525633
509.Platz: 887 mit 0.0011092341841161257
510.Platz: 402 mit 0.0011075612776704213
511.Platz: 948 mit 0.001105888371224828
512.Platz: 1582 mit 0.001104773100261025
513.Platz: 458 mit 0.0011036578292972221
514.Platz: 606 mit 0.0011025425583333082
515.Platz: 685 mit 0.0011019849228515177
516.Platz: 489 mit 0.0011019849228515177
517.Platz: 135 mit 0.0011003120164058133
518.Platz: 681 mit 0.0010997543809239119
519.Platz: 1092 mit 0.001097523838996417
520.Platz: 191 mit 0.0010969662035144045
521.Platz: 43 mit 0.0010969662035144045
522.Platz: 773 mit 0.001096408568032503
523.Platz: 1028 mit 0.0010941780261048972
524.Platz: 488 mit 0.0010941780261048972
525.Platz: 1433 mit 0.0010930627551410943
526.Platz: 1110 mit 0.0010930627551410943
527.Platz: 166 mit 0.0010925051196593039
528.Platz: 240 mit 0.0010897169422497965
529.Platz: 213 mit 0.0010897169422497965
530.Platz: 519 mit 0.001089159306767784
531.Platz: 1296 mit 0.0010880440358040921
532.Platz: 1846 mit 0.0010846982229126834
533.Platz: 1818 mit 0.0010846982229126834
534.Platz: 933 mit 0.001084140587430893
535.Platz: 1384 mit 0.0010835829519488804
536.Platz: 608 mit 0.001083025316466979
537.Platz: 891 mit 0.0010824676809850775
538.Platz: 912 mit 0.0010807947745393731
539.Platz: 744 mit 0.0010807947745393731
540.Platz: 926 mit 0.0010802371390575827
541.Platz: 1007 mit 0.0010796795035755702
542.Platz: 778 mit 0.0010796795035755702
543.Platz: 199 mit 0.0010796795035755702
544.Platz: 884 mit 0.0010780065971299768
545.Platz: 810 mit 0.0010774489616480754
546.Platz: 350 mit 0.0010768913261660629
547.Platz: 782 mit 0.001074660784238568
548.Platz: 98 mit 0.001073545513274765
549.Platz: 1691 mit 0.0010718726068290607
550.Platz: 947 mit 0.0010713149713471593
551.Platz: 1080 mit 0.0010668538874920586
552.Platz: 322 mit 0.0010668538874920586
553.Platz: 1134 mit 0.0010657386165282556
554.Platz: 429 mit 0.0010651809810462431
555.Platz: 423 mit 0.0010651809810462431
556.Platz: 224 mit 0.0010651809810462431
557.Platz: 746 mit 0.0010640657100825512
558.Platz: 680 mit 0.0010635080746005388
559.Platz: 1058 mit 0.0010623928036367358
560.Platz: 1010 mit 0.0010623928036367358
561.Platz: 728 mit 0.0010618351681549454
562.Platz: 381 mit 0.001059046990745438
563.Platz: 403 mit 0.0010579317197816351
564.Platz: 831 mit 0.0010568164488178322
565.Platz: 1351 mit 0.0010562588133359307
566.Platz: 1020 mit 0.0010562588133359307
567.Platz: 441 mit 0.0010562588133359307
568.Platz: 1101 mit 0.0010557011778540293
569.Platz: 1205 mit 0.0010551435423721278
570.Platz: 1084 mit 0.0010551435423721278
571.Platz: 251 mit 0.0010551435423721278
572.Platz: 267 mit 0.0010540282714083249
573.Platz: 499 mit 0.001052913000444522
574.Platz: 1119 mit 0.0010523553649626205
575.Platz: 1037 mit 0.0010512400939988176
576.Platz: 942 mit 0.0010490095520712117
577.Platz: 864 mit 0.0010484519165894213
578.Platz: 927 mit 0.0010473366456256183
579.Platz: 1472 mit 0.0010467790101437169
580.Platz: 1046 mit 0.001045663739179914
581.Platz: 1071 mit 0.0010439908327342096
582.Platz: 936 mit 0.0010439908327342096
583.Platz: 666 mit 0.001043433197252308
584.Platz: 46 mit 0.0010412026553248133
585.Platz: 934 mit 0.0010406450198428008
586.Platz: 452 mit 0.0010389721133970964
587.Platz: 1281 mit 0.0010367415714694905
588.Platz: 323 mit 0.0010361839359877
589.Platz: 1096 mit 0.0010339533940600942
590.Platz: 1767 mit 0.0010322804876143898
591.Platz: 986 mit 0.0010317228521323774
592.Platz: 963 mit 0.001031165216650587
593.Platz: 996 mit 0.0010294923102048825
594.Platz: 527 mit 0.001028934674722981
595.Platz: 984 mit 0.0010283770392410796
596.Platz: 1124 mit 0.0010278194037592892
597.Platz: 678 mit 0.0010255888618315723
598.Platz: 724 mit 0.0010233583199039664
599.Platz: 890 mit 0.001022800684422176
600.Platz: 755 mit 0.001022800684422176
601.Platz: 1635 mit 0.0010183396005668532
602.Platz: 1187 mit 0.0010177819650850628
603.Platz: 437 mit 0.0010166666941212599
604.Platz: 375 mit 0.0010149937876755555
605.Platz: 260 mit 0.0010149937876755555
606.Platz: 52 mit 0.0010149937876755555
607.Platz: 566 mit 0.001014436152193543
608.Platz: 870 mit 0.001013320881229851
609.Platz: 530 mit 0.001013320881229851
610.Platz: 162 mit 0.0010127632457479496
611.Platz: 1111 mit 0.0010110903393022452
612.Platz: 96 mit 0.0010110903393022452
613.Platz: 1171 mit 0.0010099750683384423
614.Platz: 192 mit 0.0010099750683384423
615.Platz: 475 mit 0.001008302161892849
616.Platz: 805 mit 0.0010055139844833416
617.Platz: 200 mit 0.0010049563490013291
618.Platz: 654 mit 0.0010043987135195387
619.Platz: 592 mit 0.0010043987135195387
620.Platz: 1016 mit 0.0010038410780376372
621.Platz: 1254 mit 0.0010027258070738343
622.Platz: 1204 mit 0.0010016105361100314
623.Platz: 1097 mit 0.0010016105361100314
624.Platz: 453 mit 0.0010016105361100314
625.Platz: 1027 mit 0.0010010529006280189
626.Platz: 407 mit 0.0010010529006280189
627.Platz: 1514 mit 0.0009993799941824255
628.Platz: 263 mit 0.0009993799941824255
629.Platz: 581 mit 0.000998822358700524
630.Platz: 132 mit 0.000998822358700524
631.Platz: 1318 mit 0.0009971494522549307
632.Platz: 138 mit 0.0009971494522549307
633.Platz: 1404 mit 0.0009960341812911278
